asin,collection,size,color,sales,prior_sales,sales_delta,sessions,prior_sessions,units,prior_units,conversion,prior_conversion,conversion_change_pp,qualified
B01ES3L76K,1800 Fitted Sheet,Twin,Beige,0.0,0.0,0.0,5,3,0,0,0.0,0.0,0.0,False
B07YYCN2R6,Silk Pillowcase,"Queen 20"" X 30""",White,0.0,33.97,-33.97,5,16,0,1,0.0,0.0625,-0.0625,False
B01ES3OZUA,1800 Fitted Sheet,Full,Spa Mint,0.0,56.91,-56.91,6,11,0,3,0.0,0.2727272727272727,-0.2727272727272727,False
B0BTZ6HL5H,1800 Bed Sheet Set 6 PIECE,Full,Coral,0.0,0.0,0.0,14,1,0,0,0.0,0.0,0.0,False
B01ES3OMTY,1800 Fitted Sheet,California King,Lavender,0.0,0.0,0.0,4,3,0,0,0.0,0.0,0.0,False
B0822Z1P7N,1800 Bedskirt,Twin,Navy Blue,0.0,0.0,0.0,0,0,0,0,,,,False
B08NPTYVK7,400TC Cotton Sheet Set,California King,Denim Blue,0.0,0.0,0.0,4,0,0,0,0.0,,,False
B0BNP2B1PF,Bundles,Full,Colorful,0.0,0.0,0.0,1,0,0,0,0.0,,,False
B0DN235229,Bundles,King,Light Gray,0.0,0.0,0.0,2,0,0,0,0.0,,,False
B0BNNY4XFM,Bundles,Twin XL,Colorful,0.0,0.0,0.0,1,0,0,0,0.0,,,False
B09ZPYV1KB,Bundles,Queen,Black,0.0,0.0,0.0,1,0,0,0,0.0,,,False
B08NPT4KJ4,400TC Cotton Sheet Set,King,Burgundy,0.0,0.0,0.0,3,0,0,0,0.0,,,False
B01ETTED6E,1800 Flat Sheet,Queen,Brick Red,0.0,0.0,0.0,4,2,0,0,0.0,0.0,0.0,False
B0BTZ7F43W,1800 Bed Sheet Set 6 PIECE,Twin,Lavender,0.0,37.97,-37.97,5,2,0,1,0.0,0.5,-0.5,False
B08NPVN1G9,400TC Cotton Sheet Set,King,Gray,0.0,0.0,0.0,7,2,0,0,0.0,0.0,0.0,False
B0DN21G3VN,Bundles,Queen,Light Gray,0.0,0.0,0.0,1,1,0,0,0.0,0.0,0.0,False
B01ES3OGYA,1800 Fitted Sheet,California King,Purple,0.0,0.0,0.0,0,0,0,0,,,,False
B01ES3N9GQ,1800 Fitted Sheet,Twin XL,Tan,0.0,0.0,0.0,6,4,0,0,0.0,0.0,0.0,False
B01ES3O4BK,1800 Fitted Sheet,California King,Gray,0.0,0.0,0.0,3,3,0,0,0.0,0.0,0.0,False
B07X3WN9MY,Cotton Flannel Sheet Set 180GSM,King,Navy,0.0,0.0,0.0,4,2,0,0,0.0,0.0,0.0,False
B01ETTE3O6,1800 Flat Sheet,Twin,Navy Blue,0.0,15.97,-15.97,3,3,0,1,0.0,0.3333333333333333,-0.3333333333333333,False
B09NC4XGN1,Mattress Pads Waterproof,"Full 21""",White,0.0,0.0,0.0,0,0,0,0,,,,False
B01ES3O5V4,1800 Fitted Sheet,California King,Navy Blue,0.0,0.0,0.0,2,4,0,0,0.0,0.0,0.0,False
B01ES3N286,1800 Fitted Sheet,Twin XL,Brick Red,0.0,0.0,0.0,5,3,0,0,0.0,0.0,0.0,False
B0B9YRWFGJ,Faux Leather Pillow Cover,18x18 Throw 1 Pack,Brown,0.0,0.0,0.0,1,2,0,0,0.0,0.0,0.0,False
B01ES3O2HQ,1800 Fitted Sheet,California King,Beige,0.0,0.0,0.0,3,3,0,0,0.0,0.0,0.0,False
B01ES3LVXE,1800 Fitted Sheet,Twin,Tan,0.0,0.0,0.0,5,5,0,0,0.0,0.0,0.0,False
B09ZPWYSY8,Bundles,King,Light Gray,0.0,0.0,0.0,0,3,0,0,,0.0,,False
B01ES3OK9G,1800 Fitted Sheet,California King,Light Gray,0.0,0.0,0.0,3,1,0,0,0.0,0.0,0.0,False
B0BTZ4FMZ1,1800 Bed Sheet Set 6 PIECE,California King,Emerald Green,0.0,0.0,0.0,2,4,0,0,0.0,0.0,0.0,False
B0CYCPYDS6,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Taupe,0.0,89.94,-89.94,8,6,0,2,0.0,0.3333333333333333,-0.3333333333333333,False
B0822W17N1,1800 Pillow Shams 2 piece,Standard,Black,0.0,0.0,0.0,5,5,0,0,0.0,0.0,0.0,False
B01ETTHTP6,1800 Flat Sheet,California King,Brown,0.0,0.0,0.0,3,2,0,0,0.0,0.0,0.0,False
B08NPRPVTT,400TC Cotton Sheet Set,Twin XL,Navy,0.0,0.0,0.0,2,1,0,0,0.0,0.0,0.0,False
B0GHK4B6LH,Bundles_virtual,Full,White,0.0,0.0,0.0,309,354,0,0,0.0,0.0,0.0,False
B095KKH6MN,1800 Ultrasonic Coverlet,Twin,Paloma Beige,0.0,0.0,0.0,50,48,0,0,0.0,0.0,0.0,False
B01DK4M0W8,1800 Bed Sheets,Twin XL,Striped Light Blue,0.0,69.94,-69.94,0,278,0,2,,0.007194244604316547,,False
B0BMW99MVD,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Golden Ivory,0.0,134.91,-134.91,39,48,0,3,0.0,0.0625,-0.0625,False
B0BBMTWX36,Unmapped,,,0.0,0.0,0.0,4,6,0,0,0.0,0.0,0.0,False
B0822Z5KTC,1800 Bedskirt,Cal King,Black,0.0,22.97,-22.97,6,16,0,1,0.0,0.0625,-0.0625,False
B09SQFHBDY,1800 Duvet Cover Set,Full,Sage,0.0,0.0,0.0,18,15,0,0,0.0,0.0,0.0,False
B00WAIH7V0,1800 Bed Sheets,California King,Black,0.0,179.88,-179.88,26,34,0,4,0.0,0.11764705882352941,-0.11764705882352941,False
B01NCMALG3,Cotton Flannel Sheet Set 160GSM,Twin,Blue,0.0,43.97,-43.97,13,8,0,1,0.0,0.125,-0.125,False
B0GGVCX2G1,Bundles_virtual,King,White,0.0,0.0,0.0,13,12,0,0,0.0,0.0,0.0,False
B08TRTG6SJ,1800 Flat Sheet,Twin,Teal,0.0,15.97,-15.97,4,3,0,1,0.0,0.3333333333333333,-0.3333333333333333,False
B08TRSWRFS,1800 Flat Sheet,California King,Teal,0.0,19.97,-19.97,4,5,0,1,0.0,0.2,-0.2,False
B0CLYF44J8,1800 Bed Sheets,Split King,Taupe,0.0,140.91,-140.91,28,63,0,3,0.0,0.047619047619047616,-0.047619047619047616,False
B0CJ9WSNK1,Bundles,King,Gray,0.0,0.0,0.0,1,3,0,0,0.0,0.0,0.0,False
B08YP4GVZ7,Ruffle Skirt Bedspread Solid,King,Solid Gray,0.0,0.0,0.0,13,15,0,0,0.0,0.0,0.0,False
B0BTZ3PP1J,1800 Bed Sheet Set 6 PIECE,Split King,Emerald Green,0.0,0.0,0.0,9,8,0,0,0.0,0.0,0.0,False
B0822W3JSL,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Navy Blue,0.0,269.82,-269.82,39,59,0,6,0.0,0.1016949152542373,-0.1016949152542373,False
B010LAZU9Y,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Striped Gray/Silver,0.0,17.97,-17.97,7,14,0,1,0.0,0.07142857142857142,-0.07142857142857142,False
B097YW32RM,Cotton Flannel Sheet Set 180GSM,Full,Ivory,0.0,0.0,0.0,2,2,0,0,0.0,0.0,0.0,False
B0822XKZ4F,1800 Pillowcase Set 4 pc,King,Navy Blue,0.0,0.0,0.0,0,8,0,0,,0.0,,False
B08BZVWFXT,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Brown,0.0,0.0,0.0,12,25,0,0,0.0,0.0,0.0,False
B0DN22LDSC,Bundles,Queen,White,0.0,0.0,0.0,5,3,0,0,0.0,0.0,0.0,False
B097YXVHZS,Duvet Cover Set Flannel,King-California King,Sage,0.0,0.0,0.0,6,4,0,0,0.0,0.0,0.0,False
B07J3WFHLF,Cotton Flannel Sheet Set 180GSM,Queen,White,0.0,0.0,0.0,7,8,0,0,0.0,0.0,0.0,False
B0CYCQ4MC3,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Blush Pink,0.0,44.97,-44.97,5,3,0,1,0.0,0.3333333333333333,-0.3333333333333333,False
B08TRSK3WJ,1800 Fitted Sheet,Twin XL,Teal,0.0,18.97,-18.97,16,3,0,1,0.0,0.3333333333333333,-0.3333333333333333,False
B08CZZFFVX,"1800 Fitted Sheet 21"" Deep",King,Emerald Green,0.0,0.0,0.0,7,4,0,0,0.0,0.0,0.0,False
B0BTZ6C2CX,1800 Bed Sheet Set 6 PIECE,Split King,Coral,0.0,0.0,0.0,7,7,0,0,0.0,0.0,0.0,False
B0CLYCPG5T,1800 Bed Sheets,Split King,Burgundy,0.0,46.97,-46.97,5,27,0,1,0.0,0.037037037037037035,-0.037037037037037035,False
B07YYCK27R,Silk Pillowcase,"Standard 20"" X 26""",Black,0.0,0.0,0.0,4,1,0,0,0.0,0.0,0.0,False
B08NPQ6FPY,400TC Cotton Sheet Set,Full,Burgundy,0.0,0.0,0.0,3,3,0,0,0.0,0.0,0.0,False
B0CKTWCPV1,Bundles,King,Navy,0.0,0.0,0.0,2,1,0,0,0.0,0.0,0.0,False
B01ES3OD98,1800 Fitted Sheet,California King,Gold,0.0,0.0,0.0,1,2,0,0,0.0,0.0,0.0,False
B08L429KSS,Silk Pillowcase,"King 20"" X 36""",Lilac,0.0,0.0,0.0,10,11,0,0,0.0,0.0,0.0,False
B07J3TWWST,Cotton Flannel Sheet Set 180GSM,Twin,Gray,0.0,0.0,0.0,1,1,0,0,0.0,0.0,0.0,False
B0BTZ6Q4ZS,1800 Bed Sheet Set 6 PIECE,Twin,Brick Red,0.0,0.0,0.0,4,5,0,0,0.0,0.0,0.0,False
B01MYZYRHV,Cotton Flannel Sheet Set 160GSM,Twin,Blue/Gray Snowflakes,0.0,43.97,-43.97,1,2,0,1,0.0,0.5,-0.5,False
B08D12G8VL,"1800 Fitted Sheet 21"" Deep",King,Coral,0.0,51.94,-51.94,10,20,0,2,0.0,0.1,-0.1,False
B08NPN1ZQR,400TC Cotton Sheet Set,Queen,Gray,0.0,0.0,0.0,5,5,0,0,0.0,0.0,0.0,False
B0BTZ7KXB3,1800 Bed Sheet Set 6 PIECE,Twin,Aqua,0.0,0.0,0.0,6,3,0,0,0.0,0.0,0.0,False
B0822WYTFB,1800 Pillowcase Set 4 pc,Standard,Royal Blue,0.0,27.0,-27.0,6,5,0,1,0.0,0.2,-0.2,False
B0BTZ7K3HN,1800 Bed Sheet Set 6 PIECE,Split King,Purple,0.0,57.97,-57.97,9,1,0,1,0.0,1.0,-1.0,False
B08NPP9P15,400TC Cotton Sheet Set,Twin XL,White,0.0,0.0,0.0,1,7,0,0,0.0,0.0,0.0,False
B01ES3N4M0,1800 Fitted Sheet,King,Brown,0.0,0.0,0.0,8,6,0,0,0.0,0.0,0.0,False
B08XMXCVGJ,1800 Duvet Cover Set Velvet Stripe,Queen,White,0.0,0.0,0.0,2,8,0,0,0.0,0.0,0.0,False
B08CZYFXCC,"1800 Fitted Sheet 21"" Deep",Full,Emerald Green,0.0,0.0,0.0,4,8,0,0,0.0,0.0,0.0,False
B07YYCJD1W,Silk Pillowcase,"Queen 20"" X 30""","Black, White Piping",0.0,0.0,0.0,0,4,0,0,,0.0,,False
B0BMW5QLB2,Bundles,Queen,Lavender/White,0.0,0.0,0.0,2,6,0,0,0.0,0.0,0.0,False
B08NPZFK2H,400TC Cotton Sheet Set,Full,Light Blue,0.0,0.0,0.0,2,1,0,0,0.0,0.0,0.0,False
B08D12145H,"1800 Fitted Sheet 21"" Deep",Twin XL,Aqua,0.0,0.0,0.0,10,8,0,0,0.0,0.0,0.0,False
B07YYLQ8SD,Cotton Flannel Sheet Set 160GSM,Twin,White,0.0,0.0,0.0,3,7,0,0,0.0,0.0,0.0,False
B07X1SSD9W,Cotton Flannel Sheet Set 160GSM,Twin,Light Blue Plaid,0.0,0.0,0.0,3,6,0,0,0.0,0.0,0.0,False
B07YYLTXKZ,Cotton Flannel Sheet Set 160GSM,Twin,Burgundy,0.0,0.0,0.0,3,1,0,0,0.0,0.0,0.0,False
B0CYCNR9XQ,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Blue Nova,0.0,0.0,0.0,6,6,0,0,0.0,0.0,0.0,False
B08NPTCFMC,400TC Cotton Sheet Set,Full,Ivory,0.0,0.0,0.0,3,4,0,0,0.0,0.0,0.0,False
B0BMW5R2H2,Bundles,King,Lavender/White,0.0,0.0,0.0,1,6,0,0,0.0,0.0,0.0,False
B0CYCQGKGP,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Sky Blue,0.0,0.0,0.0,3,7,0,0,0.0,0.0,0.0,False
B09SQF6WDH,1800 Duvet Cover Set,Twin,Sage,0.0,0.0,0.0,7,11,0,0,0.0,0.0,0.0,False
B0822YM74W,1800 Bedskirt,Twin,Black,0.0,0.0,0.0,2,7,0,0,0.0,0.0,0.0,False
B0BTZ8LHTX,1800 Bed Sheet Set 6 PIECE,Split King,Black,0.0,0.0,0.0,1,6,0,0,0.0,0.0,0.0,False
B0CJ9WJCQW,Bundles,King,White,0.0,0.0,0.0,4,8,0,0,0.0,0.0,0.0,False
B01NCLWHO4,Cotton Flannel Sheet Set 160GSM,California King,Navy,0.0,0.0,0.0,1,0,0,0,0.0,,,False
B0BTZ6FYXD,1800 Bed Sheet Set 6 PIECE,California King,Sage,0.0,54.97,-54.97,4,3,0,1,0.0,0.3333333333333333,-0.3333333333333333,False
B08TRT459D,1800 Flat Sheet,Twin XL,Teal,0.0,16.97,-16.97,2,2,0,1,0.0,0.5,-0.5,False
B0CYCPRX95,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Gray,0.0,89.94,-89.94,3,6,0,2,0.0,0.3333333333333333,-0.3333333333333333,False
B08NPV51XW,400TC Cotton Sheet Set,California King,Navy,0.0,0.0,0.0,1,3,0,0,0.0,0.0,0.0,False
B0892N55VZ,1800 Fitted Sheet,Twin,Spa Blue,0.0,0.0,0.0,9,3,0,0,0.0,0.0,0.0,False
B01ES3MYOY,1800 Fitted Sheet,Twin XL,Brown,0.0,56.91,-56.91,3,3,0,3,0.0,1.0,-1.0,False
B01N7IELX1,Cotton Flannel Sheet Set 160GSM,California King,White,0.0,0.0,0.0,10,11,0,0,0.0,0.0,0.0,False
B0DN236S12,Bundles,King,Gray,0.0,0.0,0.0,2,1,0,0,0.0,0.0,0.0,False
B01N4E72H6,Cotton Flannel Sheet Set 160GSM,California King,Blue/Gray Snowflakes,0.0,0.0,0.0,6,3,0,0,0.0,0.0,0.0,False
B0822YHVQ4,1800 Bedskirt,Twin XL,Royal Blue,0.0,0.0,0.0,6,5,0,0,0.0,0.0,0.0,False
B01ETTFUGQ,1800 Flat Sheet,Twin XL,Aqua,0.0,16.97,-16.97,3,3,0,1,0.0,0.3333333333333333,-0.3333333333333333,False
B0BTZ6GPMT,1800 Bed Sheet Set 6 PIECE,Twin XL,Brown,0.0,0.0,0.0,3,3,0,0,0.0,0.0,0.0,False
B0BTZ4S1BW,1800 Bed Sheet Set 6 PIECE,Full,Emerald Green,0.0,0.0,0.0,5,4,0,0,0.0,0.0,0.0,False
B08XMY6LHV,1800 Duvet Cover Set Velvet Stripe,Twin,Gray,0.0,0.0,0.0,3,5,0,0,0.0,0.0,0.0,False
B096MTK6H5,Duvet Cover Set Faux Fur,Queen,Faux Fur - Black,0.0,0.0,0.0,4,4,0,0,0.0,0.0,0.0,False
B09PBYHJC7,Bundles,BUNDLE,Gray,0.0,0.0,0.0,1,0,0,0,0.0,,,False
B0892NDBPD,1800 Flat Sheet,Queen,Spa Blue,0.0,0.0,0.0,6,6,0,0,0.0,0.0,0.0,False
B0822YWR51,1800 Bedskirt,Full,Black,0.0,0.0,0.0,2,1,0,0,0.0,0.0,0.0,False
B0CJ9WZWX6,Bundles,King,Light Gray,0.0,0.0,0.0,1,3,0,0,0.0,0.0,0.0,False
B0822VVPBL,"1800 Fitted Sheet 21"" Deep",King,Brick Red,0.0,0.0,0.0,1,0,0,0,0.0,,,False
B01ES3P14Y,1800 Fitted Sheet,California King,Persimmon,0.0,0.0,0.0,1,2,0,0,0.0,0.0,0.0,False
B0BNP4G464,Bundles,Queen,Colorful,0.0,0.0,0.0,0,1,0,0,,0.0,,False
B08NPPD8V9,400TC Cotton Sheet Set,California King,White,0.0,0.0,0.0,0,3,0,0,,0.0,,False
B08NPTZDTJ,400TC Cotton Sheet Set,Twin,Denim Blue,0.0,0.0,0.0,0,3,0,0,,0.0,,False
B01ETTI9UA,1800 Flat Sheet,Full,Light Gray,0.0,17.97,-17.97,0,2,0,1,,0.5,,False
B08NQSRPB9,400TC Cotton Sheet Set,California King,Gray,0.0,0.0,0.0,0,1,0,0,,0.0,,False
B07WZP1R3Q,Cotton Flannel Sheet Set 160GSM,Twin XL,Pink,0.0,131.91,-131.91,10,16,0,3,0.0,0.1875,-0.1875,False
B0CNRYSBM1,1800 Bed Sheets,Split King,Poppy Orange,0.0,187.88,-187.88,11,23,0,4,0.0,0.17391304347826086,-0.17391304347826086,False
B08D119XFS,"1800 Fitted Sheet 21"" Deep",King,Aqua,0.0,25.97,-25.97,9,10,0,1,0.0,0.1,-0.1,False
B01ETTG2U4,1800 Flat Sheet,Twin XL,Purple,0.0,0.0,0.0,3,3,0,0,0.0,0.0,0.0,False
B098PCK3R7,Velvet Ultrasonic Coverlet,Full-Queen,Blush Pink,0.0,0.0,0.0,13,15,0,0,0.0,0.0,0.0,False
B0822X4J7R,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Brick Red,0.0,0.0,0.0,14,23,0,0,0.0,0.0,0.0,False
B01ES3LKR6,1800 Fitted Sheet,Twin,Gold,0.0,0.0,0.0,3,2,0,0,0.0,0.0,0.0,False
B08D111DYP,"1800 Fitted Sheet 21"" Deep",Twin XL,Brown,0.0,0.0,0.0,4,2,0,0,0.0,0.0,0.0,False
B07WZP4STM,Cotton Flannel Sheet Set 180GSM,Queen,Navy,0.0,176.91,-176.91,50,33,0,3,0.0,0.09090909090909091,-0.09090909090909091,False
B0BTZ85K94,1800 Bed Sheet Set 6 PIECE,Full,Aqua,0.0,0.0,0.0,4,4,0,0,0.0,0.0,0.0,False
B01ETTFFJI,1800 Flat Sheet,Queen,Spa Mint,0.0,0.0,0.0,19,9,0,0,0.0,0.0,0.0,False
B0822WCRPX,"1800 Fitted Sheet 21"" Deep",Full,White,0.0,21.97,-21.97,14,16,0,1,0.0,0.0625,-0.0625,False
B08NPRNCSJ,400TC Cotton Sheet Set,King,Navy,0.0,0.0,0.0,3,4,0,0,0.0,0.0,0.0,False
B0DGQPY788,1800 Bed Sheets,Split King,Oxford Stripe Hazy Lilac,0.0,46.97,-46.97,11,38,0,1,0.0,0.02631578947368421,-0.02631578947368421,False
B08NPKVCBV,400TC Cotton Sheet Set,Queen,Ivory,0.0,0.0,0.0,3,6,0,0,0.0,0.0,0.0,False
B08NPRNYVK,400TC Cotton Sheet Set,King,Beige,0.0,0.0,0.0,4,0,0,0,0.0,,,False
B0BTZ64KB1,1800 Bed Sheet Set 6 PIECE,Twin,Spa Blue,0.0,0.0,0.0,10,4,0,0,0.0,0.0,0.0,False
B01MDQRQRR,Cotton Flannel Sheet Set 160GSM,Queen,White,0.0,0.0,0.0,17,21,0,0,0.0,0.0,0.0,False
B01N2U4RXO,Cotton Flannel Sheet Set 160GSM,Queen,Blue/Gray Snowflakes,0.0,0.0,0.0,11,13,0,0,0.0,0.0,0.0,False
B09SQF6K5D,1800 Duvet Cover Set,Queen,Sage,0.0,34.97,-34.97,171,39,0,1,0.0,0.02564102564102564,-0.02564102564102564,False
B01ETTE0EO,1800 Flat Sheet,Twin,Beige,0.0,15.97,-15.97,11,13,0,1,0.0,0.07692307692307693,-0.07692307692307693,False
B0CYCRQ87P,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Spa Blue,0.0,0.0,0.0,11,12,0,0,0.0,0.0,0.0,False
B0D7JMQPCQ,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Spa Mint,0.0,119.94,-119.94,13,11,0,2,0.0,0.18181818181818182,-0.18181818181818182,False
B0BTZ5KZ8G,1800 Bed Sheet Set 6 PIECE,Split King,Gray,0.0,0.0,0.0,8,9,0,0,0.0,0.0,0.0,False
B0CYCNYBCJ,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Blue Hydrangea,0.0,0.0,0.0,8,6,0,0,0.0,0.0,0.0,False
B0822YSQQG,1800 Bedskirt,Full,Blue Hydrangea,0.0,19.97,-19.97,10,13,0,1,0.0,0.07692307692307693,-0.07692307692307693,False
B01MT8KYHK,1800 Bed Sheets,Split King,Royal Blue,0.0,0.0,0.0,13,40,0,0,0.0,0.0,0.0,False
B01ES3OYHY,1800 Fitted Sheet,California King,Emerald Green,0.0,21.97,-21.97,6,4,0,1,0.0,0.25,-0.25,False
B0CYCP355Y,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Navy Blue,0.0,0.0,0.0,7,9,0,0,0.0,0.0,0.0,False
B0BTZ6CSJQ,1800 Bed Sheet Set 6 PIECE,California King,Light Gray,0.0,0.0,0.0,7,5,0,0,0.0,0.0,0.0,False
B0BTZ5JV9H,1800 Bed Sheet Set 6 PIECE,California King,Aqua,0.0,0.0,0.0,5,5,0,0,0.0,0.0,0.0,False
B0CYCRTCSN,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Lavender,0.0,49.97,-49.97,28,39,0,1,0.0,0.02564102564102564,-0.02564102564102564,False
B0CYCPX4BZ,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Brown,0.0,58.97,-58.97,10,10,0,1,0.0,0.1,-0.1,False
B01ES3OLY0,1800 Fitted Sheet,Full,Royal Blue,0.0,0.0,0.0,11,10,0,0,0.0,0.0,0.0,False
B0CYCPVH5H,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Brown,0.0,0.0,0.0,19,12,0,0,0.0,0.0,0.0,False
B01ES3OIE8,1800 Fitted Sheet,Full,Lavender,0.0,37.94,-37.94,3,12,0,2,0.0,0.16666666666666666,-0.16666666666666666,False
B07X3VMFKQ,Cotton Flannel Sheet Set 180GSM,Full,Floral Feathers,0.0,0.0,0.0,4,6,0,0,0.0,0.0,0.0,False
B01ES3N7Q8,1800 Fitted Sheet,Twin XL,Lavender,0.0,0.0,0.0,5,9,0,0,0.0,0.0,0.0,False
B01ETTHPD2,1800 Flat Sheet,Full,Navy Blue,0.0,0.0,0.0,5,2,0,0,0.0,0.0,0.0,False
B08TRPHQSR,1800 Fitted Sheet,Queen,Light Blue,0.0,0.0,0.0,15,16,0,0,0.0,0.0,0.0,False
B07X4YQGYN,Cotton Flannel Sheet Set 180GSM,Twin,Burgundy Plaid,0.0,0.0,0.0,4,3,0,0,0.0,0.0,0.0,False
B0822VY3C6,"1800 Fitted Sheet 21"" Deep",Full,Beige,0.0,0.0,0.0,5,12,0,0,0.0,0.0,0.0,False
B01ETTELIY,1800 Flat Sheet,Twin,Light Gray,0.0,15.97,-15.97,2,6,0,1,0.0,0.16666666666666666,-0.16666666666666666,False
B01NCM4ADO,Cotton Flannel Sheet Set 160GSM,Full,Beige,0.0,49.97,-49.97,0,4,0,1,,0.25,,False
B08CZZWCJ5,"1800 Fitted Sheet 21"" Deep",Queen,Purple,0.0,0.0,0.0,20,20,0,0,0.0,0.0,0.0,False
B01ETTI5LI,1800 Flat Sheet,Full,Purple,0.0,17.97,-17.97,6,5,0,1,0.0,0.2,-0.2,False
B01ETTHEGU,1800 Flat Sheet,California King,Navy Blue,0.0,0.0,0.0,3,3,0,0,0.0,0.0,0.0,False
B08BZXC2VF,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Aqua,0.0,134.91,-134.91,26,38,0,3,0.0,0.07894736842105263,-0.07894736842105263,False
B0822ZKZSY,1800 Bedskirt,Full,Gray,0.0,0.0,0.0,7,9,0,0,0.0,0.0,0.0,False
B08BZX8G3H,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Brown,0.0,44.97,-44.97,28,44,0,1,0.0,0.022727272727272728,-0.022727272727272728,False
B08NPZPH8L,400TC Cotton Sheet Set,Twin,Gray,0.0,0.0,0.0,1,3,0,0,0.0,0.0,0.0,False
B0CYCQBH77,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Sky Blue,0.0,176.91,-176.91,24,15,0,3,0.0,0.2,-0.2,False
B08D114CF3,"1800 Fitted Sheet 21"" Deep",Queen,Coral,0.0,0.0,0.0,5,15,0,0,0.0,0.0,0.0,False
B01ES3N0M4,1800 Fitted Sheet,King,Violet,0.0,0.0,0.0,4,5,0,0,0.0,0.0,0.0,False
B01ES3OFDM,1800 Fitted Sheet,Full,Light Gray,0.0,94.85,-94.85,7,12,0,5,0.0,0.4166666666666667,-0.4166666666666667,False
B08TRP9PWX,1800 Fitted Sheet,Twin XL,Sage,0.0,0.0,0.0,15,7,0,0,0.0,0.0,0.0,False
B0CNWHMBHP,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Burgundy,0.0,71.88,-71.88,9,19,0,4,0.0,0.21052631578947367,-0.21052631578947367,False
B0CYCNPNLC,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Light Gray,0.0,59.97,-59.97,7,7,0,1,0.0,0.14285714285714285,-0.14285714285714285,False
B0CYCPB6JH,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Hazy Lilac,0.0,0.0,0.0,5,8,0,0,0.0,0.0,0.0,False
B0BTZ4YX76,1800 Bed Sheet Set 6 PIECE,Twin XL,Aqua,0.0,0.0,0.0,7,10,0,0,0.0,0.0,0.0,False
B01ES3O0TG,1800 Fitted Sheet,California King,White,0.0,43.94,-43.94,15,5,0,2,0.0,0.4,-0.4,False
B09SQFZWQ1,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Madison Blue,0.0,71.88,-71.88,29,31,0,4,0.0,0.12903225806451613,-0.12903225806451613,False
B0822XCR7V,1800 Pillowcase Set 4 pc,Standard,Brick Red,0.0,0.0,0.0,5,3,0,0,0.0,0.0,0.0,False
B0BTZ5LZSN,1800 Bed Sheet Set 6 PIECE,Split King,Blush Pink,0.0,0.0,0.0,8,6,0,0,0.0,0.0,0.0,False
B07X1SX66J,Cotton Flannel Sheet Set 180GSM,King,Light Gray Plaid,0.0,0.0,0.0,6,8,0,0,0.0,0.0,0.0,False
B00RKHXFNK,1800 Pillowcase Set 2 pc,Set of 2 King Size,Violet,0.0,17.97,-17.97,11,5,0,1,0.0,0.2,-0.2,False
B01ES3LD14,1800 Fitted Sheet,Twin,Mocha,0.0,0.0,0.0,9,4,0,0,0.0,0.0,0.0,False
B0822YC6GS,1800 Pillowcase Set 4 pc,Standard,Beige,0.0,27.0,-27.0,10,11,0,1,0.0,0.09090909090909091,-0.09090909090909091,False
B0822XD973,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Beige,0.0,89.03999999999999,-89.03999999999999,37,55,0,2,0.0,0.03636363636363636,-0.03636363636363636,False
B01MY7UN7F,1800 Bed Sheets,Split King,Navy Blue,0.0,93.94,-93.94,13,26,0,2,0.0,0.07692307692307693,-0.07692307692307693,False
B07X2SKX7B,Cotton Flannel Sheet Set 160GSM,Full,Light Blue Plaid,0.0,0.0,0.0,5,8,0,0,0.0,0.0,0.0,False
B01ETTED3M,1800 Flat Sheet,Twin,Gold,0.0,0.0,0.0,10,7,0,0,0.0,0.0,0.0,False
B07X3VKLPV,Cotton Flannel Sheet Set 180GSM,Twin,Navy,0.0,0.0,0.0,4,4,0,0,0.0,0.0,0.0,False
