asin,collection,size,color,sales,prior_sales,sessions,prior_sessions,units,prior_units,conversion,prior_conversion,conversion_change_pp,sales_delta,sales_wow
B08TRRF1JN,1800 Fitted Sheet,King,Golden Ivory,43.94,43.94,14,14,2,2,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
B0822XPVC9,1800 Bedskirt,Queen,Royal Blue,41.94,0.0,12,12,2,0,0.16666666666666666,0.0,0.16666666666666666,41.94,
B098PBW9NV,Velvet Ultrasonic Coverlet,Full-Queen,Teal,39.97,0.0,19,14,1,0,0.05263157894736842,0.0,0.05263157894736842,39.97,
B01ETTFMOQ,1800 Flat Sheet,King,Beige,39.94,0.0,10,15,2,0,0.2,0.0,0.2,39.94,
B01ETTG60A,1800 Flat Sheet,King,Brown,39.94,0.0,6,10,2,0,0.3333333333333333,0.0,0.3333333333333333,39.94,
B01ES3M7U0,1800 Fitted Sheet,Queen,Blue Hydrangea,39.94,39.94,14,16,2,2,0.14285714285714285,0.125,0.01785714285714285,0.0,0.0
B0822Z48C9,1800 Bedskirt,Full,Royal Blue,39.94,19.97,7,9,2,1,0.2857142857142857,0.1111111111111111,0.1746031746031746,19.97,1.0
B08TRQYGNT,1800 Fitted Sheet,Queen,Blush Pink,39.94,19.97,17,20,2,1,0.11764705882352941,0.05,0.06764705882352941,19.97,1.0
B08TRPHQSR,1800 Fitted Sheet,Queen,Light Blue,39.94,19.97,21,19,2,1,0.09523809523809523,0.05263157894736842,0.042606516290726815,19.97,1.0
B0822ZKZSY,1800 Bedskirt,Full,Gray,39.94,19.97,17,21,2,1,0.11764705882352941,0.047619047619047616,0.0700280112044818,19.97,1.0
B0823115FS,1800 Bedskirt,Full,Light Gray,39.94,59.91,27,26,2,3,0.07407407407407407,0.11538461538461539,-0.04131054131054132,-19.97,-0.3333333333333333
B0822YSQQG,1800 Bedskirt,Full,Blue Hydrangea,39.94,0.0,22,15,2,0,0.09090909090909091,0.0,0.09090909090909091,39.94,
B01ETTI3EC,1800 Flat Sheet,California King,Black,39.94,59.91,25,27,2,3,0.08,0.1111111111111111,-0.031111111111111103,-19.97,-0.3333333333333333
B08TRS9MW9,1800 Fitted Sheet,Queen,Golden Ivory,39.94,179.73,26,20,2,9,0.07692307692307693,0.45,-0.3730769230769231,-139.79,-0.7777777777777778
B01ES3LXTQ,1800 Fitted Sheet,Queen,Lavender,39.94,59.91,14,22,2,3,0.14285714285714285,0.13636363636363635,0.006493506493506496,-19.97,-0.3333333333333333
B0892Q7ZKV,1800 Fitted Sheet,Queen,Spa Blue,39.94,39.94,19,20,2,2,0.10526315789473684,0.1,0.005263157894736831,0.0,0.0
B01ETTHEGU,1800 Flat Sheet,California King,Navy Blue,39.94,0.0,7,8,2,0,0.2857142857142857,0.0,0.2857142857142857,39.94,
B01ETTFPRA,1800 Flat Sheet,King,Gray,39.94,59.91,12,12,2,3,0.16666666666666666,0.25,-0.08333333333333334,-19.97,-0.3333333333333333
B01ETTFY9O,1800 Flat Sheet,King,Aqua,39.94,0.0,12,5,2,0,0.16666666666666666,0.0,0.16666666666666666,39.94,
B0822XRVC6,1800 Bedskirt,Full,Spa Blue,39.94,19.97,12,14,2,1,0.16666666666666666,0.07142857142857142,0.09523809523809523,19.97,1.0
B0BTZ5LJPR,1800 Bed Sheet Set 6 PIECE,Full,Beige,38.97,38.19,10,16,1,1,0.1,0.0625,0.037500000000000006,0.7800000000000011,0.020424194815396732
B0BTZ7XWCV,1800 Bed Sheet Set 6 PIECE,Full,Purple,38.97,0.0,9,8,1,0,0.1111111111111111,0.0,0.1111111111111111,38.97,
B0BTZ2SYMM,1800 Bed Sheet Set 6 PIECE,Full,Lavender,38.97,38.97,7,11,1,1,0.14285714285714285,0.09090909090909091,0.05194805194805194,0.0,0.0
B0BTZ2ZK8K,1800 Bed Sheet Set 6 PIECE,Full,Sage,38.97,0.0,15,14,1,0,0.06666666666666667,0.0,0.06666666666666667,38.97,
B0BTZ6WFRX,1800 Bed Sheet Set 6 PIECE,Full,Light Gray,38.97,38.19,14,16,1,1,0.07142857142857142,0.0625,0.008928571428571425,0.7800000000000011,0.020424194815396732
B0BTZ4HCRP,1800 Bed Sheet Set 6 PIECE,Full,Gray,38.97,0.0,13,9,1,0,0.07692307692307693,0.0,0.07692307692307693,38.97,
B0BTZ3TJ85,1800 Bed Sheet Set 6 PIECE,Full,Yellow,38.97,0.0,12,11,1,0,0.08333333333333333,0.0,0.08333333333333333,38.97,
B0BTZ74CPX,1800 Bed Sheet Set 6 PIECE,Twin,Blue Hydrangea,37.97,37.97,5,6,1,1,0.2,0.16666666666666666,0.033333333333333354,0.0,0.0
B0CNRYLZCL,1800 Bed Sheets,Full,Poppy Orange,37.97,189.85,59,68,1,5,0.01694915254237288,0.07352941176470588,-0.05658025922233301,-151.88,-0.8
B07YYDGZ59,Silk Pillowcase,"Queen 20"" X 30""","White, Black Piping",37.97,75.94,9,6,1,2,0.1111111111111111,0.3333333333333333,-0.2222222222222222,-37.97,-0.5
B0BTZ47QWS,1800 Bed Sheet Set 6 PIECE,Twin XL,Black,37.97,37.97,5,11,1,1,0.2,0.09090909090909091,0.1090909090909091,0.0,0.0
B00O35DHNA,1800 Bed Sheets,Full,Gold,37.97,151.88,63,49,1,4,0.015873015873015872,0.08163265306122448,-0.06575963718820861,-113.91,-0.75
B0BTZ4Q11V,1800 Bed Sheet Set 6 PIECE,Twin,Coral,37.97,0.0,12,5,1,0,0.08333333333333333,0.0,0.08333333333333333,37.97,
B0BTZ6Q4ZS,1800 Bed Sheet Set 6 PIECE,Twin,Brick Red,37.97,0.0,3,8,1,0,0.3333333333333333,0.0,0.3333333333333333,37.97,
B0BTZ6N5GC,1800 Bed Sheet Set 6 PIECE,Twin,Emerald Green,37.97,0.0,5,6,1,0,0.2,0.0,0.2,37.97,
B0BTZ6GX35,1800 Bed Sheet Set 6 PIECE,Twin,Navy Blue,37.97,151.88,7,5,1,4,0.14285714285714285,0.8,-0.6571428571428573,-113.91,-0.75
B01ES3NGTQ,1800 Fitted Sheet,Twin XL,Blue Hydrangea,37.94,37.94,9,8,2,2,0.2222222222222222,0.25,-0.02777777777777779,0.0,0.0
B01ES3O0Y6,1800 Fitted Sheet,Full,Navy Blue,37.94,37.94,9,6,2,2,0.2222222222222222,0.3333333333333333,-0.1111111111111111,0.0,0.0
B01ES3NKDS,1800 Fitted Sheet,Twin XL,Emerald Green,37.94,0.0,10,3,2,0,0.2,0.0,0.2,37.94,
B08TRQ3JS8,1800 Fitted Sheet,Twin XL,Golden Ivory,37.94,56.91,12,9,2,3,0.16666666666666666,0.3333333333333333,-0.16666666666666666,-18.97,-0.3333333333333333
B01ES3OAN2,1800 Fitted Sheet,Full,Brown,37.94,0.0,4,4,2,0,0.5,0.0,0.5,37.94,
B08TRP2MBH,1800 Fitted Sheet,Twin XL,Blush Pink,37.94,37.94,14,8,2,2,0.14285714285714285,0.25,-0.10714285714285715,0.0,0.0
B01ES3OQEA,1800 Fitted Sheet,Full,Blue Hydrangea,37.94,18.97,12,3,2,1,0.16666666666666666,0.3333333333333333,-0.16666666666666666,18.97,1.0
B01ES3M6OW,1800 Fitted Sheet,Twin,Emerald Green,37.94,0.0,7,4,2,0,0.2857142857142857,0.0,0.2857142857142857,37.94,
B0BTZ5SDV8,1800 Bed Sheet Set 6 PIECE,Twin XL,Beige,37.21,0.0,13,26,1,0,0.07692307692307693,0.0,0.07692307692307693,37.21,
B07YYD9QFN,Silk Pillowcase,"Standard 20"" X 26""","White, Black Piping",36.97,36.97,4,9,1,1,0.25,0.1111111111111111,0.1388888888888889,0.0,0.0
B07MS7QWTG,1800 Duvet Cover Set,King,Black,36.97,0.0,15,15,1,0,0.06666666666666667,0.0,0.06666666666666667,36.97,
B0CNWG1SXZ,1800 Pillowcase Set 2 pc,Set of 2 King Size,Taupe,35.94,17.97,5,7,2,1,0.4,0.14285714285714285,0.2571428571428572,17.97,1.0
B08TRRHGXW,1800 Pillowcase Set 2 pc,Set of 2 King Size,Teal,35.94,179.7,16,20,2,10,0.125,0.5,-0.375,-143.76,-0.8
B010LAZU9Y,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Striped Gray/Silver,35.94,53.91,14,19,2,3,0.14285714285714285,0.15789473684210525,-0.015037593984962405,-17.97,-0.3333333333333333
B014MVUGNS,1800 Pillowcase Set 2 pc,Set of 2 King Size,Lavender,35.94,71.88,14,22,2,4,0.14285714285714285,0.18181818181818182,-0.038961038961038974,-35.94,-0.5
B0CNRX9Q3L,1800 Pillowcase Set 2 pc,Set of 2 King Size,Hazy Lilac,35.94,35.94,11,10,2,2,0.18181818181818182,0.2,-0.018181818181818188,0.0,0.0
B01DN0BHR8,1800 Pillowcase Set 2 pc,Set of 2 King Size,Yellow,35.94,35.94,19,13,2,2,0.10526315789473684,0.15384615384615385,-0.04858299595141702,0.0,0.0
B01ETTIBNK,1800 Flat Sheet,Full,Black,35.94,0.0,11,5,2,0,0.18181818181818182,0.0,0.18181818181818182,35.94,
B0112XNQYU,1800 Bed Sheets,Twin,Tan,34.97,139.88,32,37,1,4,0.03125,0.10810810810810811,-0.07685810810810811,-104.91,-0.75
B0CNRXX15B,1800 Bed Sheets,Twin XL,Poppy Orange,34.97,69.94,31,28,1,2,0.03225806451612903,0.07142857142857142,-0.03917050691244239,-34.97,-0.5
B08RZCTQKF,1800 Bed Sheets,Twin,Teal,34.97,104.91,70,69,1,3,0.014285714285714285,0.043478260869565216,-0.029192546583850933,-69.94,-0.6666666666666666
B08V8ZVGQ6,1800 Bed Sheets,RV / Short Queen,Brick Red,34.97,0.0,13,12,1,0,0.07692307692307693,0.0,0.07692307692307693,34.97,
B08V8YBL7L,1800 Bed Sheets,RV / Short Queen,Royal Blue,34.97,34.97,24,20,1,1,0.041666666666666664,0.05,-0.008333333333333338,0.0,0.0
B0CNRZ73D8,1800 Bed Sheets,Twin,Poppy Orange,34.97,69.94,26,23,1,2,0.038461538461538464,0.08695652173913043,-0.04849498327759197,-34.97,-0.5
B01DN09ZIG,1800 Bed Sheets,Twin,Emerald Green,34.97,69.94,54,69,1,2,0.018518518518518517,0.028985507246376812,-0.010466988727858294,-34.97,-0.5
B0CNRYPY8G,1800 Bed Sheets,RV / Short Queen,Hazy Lilac,34.97,69.94,39,32,1,2,0.02564102564102564,0.0625,-0.03685897435897436,-34.97,-0.5
B07MS7NX3D,1800 Duvet Cover Set,Queen,Light Gray,34.97,69.94,37,37,1,2,0.02702702702702703,0.05405405405405406,-0.02702702702702703,-34.97,-0.5
B0CNRZ31Y6,1800 Bed Sheets,Twin XL,Terracotta,34.97,0.0,40,32,1,0,0.025,0.0,0.025,34.97,
B016P4329A,1800 Bed Sheets,Twin XL,Tan,34.97,34.97,31,19,1,1,0.03225806451612903,0.05263157894736842,-0.020373514431239387,0.0,0.0
B07M6VHK9G,1800 Duvet Cover Set,Queen,Black,34.97,0.0,17,11,1,0,0.058823529411764705,0.0,0.058823529411764705,34.97,
B0CNS1GMMB,1800 Bed Sheets,Twin,Terracotta,34.97,34.97,33,28,1,1,0.030303030303030304,0.03571428571428571,-0.005411255411255408,0.0,0.0
B07PP4PSBZ,1800 Duvet Cover Set,Queen,Laced Sky Blue,34.97,104.91,32,27,1,3,0.03125,0.1111111111111111,-0.0798611111111111,-69.94,-0.6666666666666666
B07YY9Z2JF,Silk Pillowcase,"Standard 20"" X 26""",Pink,33.97,0.0,7,8,1,0,0.14285714285714285,0.0,0.14285714285714285,33.97,
B01ETTGH1S,1800 Flat Sheet,Twin XL,Light Gray,33.94,0.0,6,4,2,0,0.3333333333333333,0.0,0.3333333333333333,33.94,
B01ETTEBIO,1800 Flat Sheet,Twin,Violet,31.94,15.97,29,20,2,1,0.06896551724137931,0.05,0.018965517241379307,15.97,1.0
B08L6SJXTL,1800 Pillowcase Set 2 pc,1 Pillowcase Body,Blue Hydrangea,29.94,29.94,17,14,2,2,0.11764705882352941,0.14285714285714285,-0.02521008403361344,0.0,0.0
B0822TX6QS,1800 Pillow Shams 2 piece,King,White,29.94,44.910000000000004,23,16,4,3,0.17391304347826086,0.1875,-0.013586956521739135,-14.970000000000002,-0.33333333333333337
B0822TY5NY,1800 Pillow Shams 2 piece,Standard,Spa Blue,29.94,89.82,40,49,2,6,0.05,0.12244897959183673,-0.07244897959183673,-59.879999999999995,-0.6666666666666666
B09SQF6WDH,1800 Duvet Cover Set,Twin,Sage,27.97,0.0,10,4,1,0,0.1,0.0,0.1,27.97,
B079YXSQ5C,1800 Duvet Cover Set,Twin,White,27.97,0.0,71,64,1,0,0.014084507042253521,0.0,0.014084507042253521,27.97,
B0822Z12BH,1800 Pillowcase Set 4 pc,King,Gray,27.0,27.0,5,7,1,1,0.2,0.14285714285714285,0.05714285714285716,0.0,0.0
B0822ZVWFK,1800 Pillowcase Set 4 pc,King,Light Gray,27.0,54.0,12,14,1,2,0.08333333333333333,0.14285714285714285,-0.05952380952380952,-27.0,-0.5
B08CZZDG5Q,"1800 Fitted Sheet 21"" Deep",King,Lavender,25.97,0.0,15,7,1,0,0.06666666666666667,0.0,0.06666666666666667,25.97,
B08D119XFS,"1800 Fitted Sheet 21"" Deep",King,Aqua,25.97,25.97,14,14,1,1,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0
B0822V9PBB,"1800 Fitted Sheet 21"" Deep",King,Beige,25.97,51.94,25,19,1,2,0.04,0.10526315789473684,-0.06526315789473683,-25.97,-0.5
B08D12F1DW,"1800 Fitted Sheet 21"" Deep",King,Spa Mint,25.97,51.94,19,22,1,2,0.05263157894736842,0.09090909090909091,-0.038277511961722493,-25.97,-0.5
B08CZZFFVX,"1800 Fitted Sheet 21"" Deep",King,Emerald Green,25.97,25.97,12,12,1,1,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0
B08D115YXL,"1800 Fitted Sheet 21"" Deep",Queen,Tan,23.97,0.0,19,26,1,0,0.05263157894736842,0.0,0.05263157894736842,23.97,
B0822TRHC4,"1800 Fitted Sheet 21"" Deep",Queen,Blue Hydrangea,23.97,0.0,43,24,1,0,0.023255813953488372,0.0,0.023255813953488372,23.97,
B08D11NY4C,"1800 Fitted Sheet 21"" Deep",Queen,Brown,23.97,95.88,6,48,1,4,0.16666666666666666,0.08333333333333333,0.08333333333333333,-71.91,-0.75
B08CZZV6R5,"1800 Fitted Sheet 21"" Deep",Queen,Aqua,23.97,47.94,27,25,1,2,0.037037037037037035,0.08,-0.04296296296296297,-23.97,-0.5
B0822W5CW8,"1800 Fitted Sheet 21"" Deep",Queen,Navy Blue,23.97,23.97,13,10,1,1,0.07692307692307693,0.1,-0.023076923076923078,0.0,0.0
B0822Z37LB,1800 Bedskirt,Cal King,Light Gray,22.97,45.94,26,23,1,2,0.038461538461538464,0.08695652173913043,-0.04849498327759197,-22.97,-0.5
B0822Z1N5D,1800 Bedskirt,King,Black,22.97,0.0,14,16,1,0,0.07142857142857142,0.0,0.07142857142857142,22.97,
B0822XSX2L,1800 Bedskirt,King,Royal Blue,22.97,22.97,11,20,1,1,0.09090909090909091,0.05,0.04090909090909091,0.0,0.0
B0822Z5KTC,1800 Bedskirt,Cal King,Black,22.97,68.91,12,15,1,3,0.08333333333333333,0.2,-0.11666666666666668,-45.94,-0.6666666666666666
B0822YKJGX,1800 Bedskirt,Cal King,Gray,22.97,22.97,9,8,1,1,0.1111111111111111,0.125,-0.013888888888888895,0.0,0.0
B0822T5GM8,"1800 Fitted Sheet 21"" Deep",Full,Light Gray,21.97,0.0,14,13,1,0,0.07142857142857142,0.0,0.07142857142857142,21.97,
B08TRPNC1C,1800 Fitted Sheet,King,Teal,21.97,43.94,11,9,1,2,0.09090909090909091,0.2222222222222222,-0.1313131313131313,-21.97,-0.5
B01ES3OYHY,1800 Fitted Sheet,California King,Emerald Green,21.97,21.97,7,4,1,1,0.14285714285714285,0.25,-0.10714285714285715,0.0,0.0
B01ES3NWY0,1800 Fitted Sheet,King,Spa Mint,21.97,43.94,21,22,1,2,0.047619047619047616,0.09090909090909091,-0.043290043290043295,-21.97,-0.5
B01ES3N0M4,1800 Fitted Sheet,King,Violet,21.97,21.97,7,6,1,1,0.14285714285714285,0.16666666666666666,-0.023809523809523808,0.0,0.0
B08CZYFXCC,"1800 Fitted Sheet 21"" Deep",Full,Emerald Green,21.97,0.0,13,11,1,0,0.07692307692307693,0.0,0.07692307692307693,21.97,
B0892N7BGH,1800 Fitted Sheet,King,Spa Blue,21.97,43.94,19,14,1,2,0.05263157894736842,0.14285714285714285,-0.09022556390977443,-21.97,-0.5
B0822XSCPT,1800 Bedskirt,Queen,Blue Hydrangea,20.97,104.85,50,74,1,5,0.02,0.06756756756756757,-0.04756756756756757,-83.88,-0.8
B0822ZP2SL,1800 Bedskirt,Queen,Spa Blue,20.97,62.91,52,62,1,3,0.019230769230769232,0.04838709677419355,-0.029156327543424315,-41.94,-0.6666666666666666
B0822YLVJG,1800 Bedskirt,Twin,Blue Hydrangea,19.97,59.91,15,18,1,3,0.06666666666666667,0.16666666666666666,-0.09999999999999999,-39.94,-0.6666666666666666
B01ETTGAC4,1800 Flat Sheet,King,Light Gray,19.97,59.91,14,10,1,3,0.07142857142857142,0.3,-0.22857142857142856,-39.94,-0.6666666666666666
B0822YXV1M,1800 Bedskirt,Twin,Light Gray,19.97,39.94,13,14,1,2,0.07692307692307693,0.14285714285714285,-0.06593406593406592,-19.97,-0.5
B08TRR3SNS,1800 Flat Sheet,King,Blush Pink,19.97,79.88,39,24,1,4,0.02564102564102564,0.16666666666666666,-0.14102564102564102,-59.91,-0.75
B01ES3MA0W,1800 Fitted Sheet,Queen,Coral,19.97,19.97,7,10,1,1,0.14285714285714285,0.1,0.042857142857142844,0.0,0.0
B01ES3LNSC,1800 Fitted Sheet,Queen,Purple,19.97,39.94,9,11,1,2,0.1111111111111111,0.18181818181818182,-0.07070707070707072,-19.97,-0.5
B0B2Q4BMD1,1800 Bedskirt,Twin,Golden Ivory,19.97,19.97,12,16,1,1,0.08333333333333333,0.0625,0.02083333333333333,0.0,0.0
B0B2Q5M6KH,1800 Bedskirt,Full,Golden Ivory,19.97,19.97,42,23,1,1,0.023809523809523808,0.043478260869565216,-0.019668737060041408,0.0,0.0
B01ES3MBEM,1800 Fitted Sheet,Queen,Emerald Green,19.97,39.94,12,15,1,2,0.08333333333333333,0.13333333333333333,-0.05,-19.97,-0.5
B01ETTILRG,1800 Flat Sheet,California King,Emerald Green,19.97,0.0,5,5,1,0,0.2,0.0,0.2,19.97,
B01ETTGDOO,1800 Flat Sheet,King,Lavender,19.97,19.97,4,8,1,1,0.25,0.125,0.125,0.0,0.0
B01ETTI0UO,1800 Flat Sheet,California King,Light Gray,19.97,19.97,30,28,1,1,0.03333333333333333,0.03571428571428571,-0.0023809523809523794,0.0,0.0
B01ETTFS0E,1800 Flat Sheet,King,Navy Blue,19.97,0.0,9,6,1,0,0.1111111111111111,0.0,0.1111111111111111,19.97,
B0892PJN9C,1800 Flat Sheet,King,Spa Blue,19.97,39.94,8,11,1,2,0.125,0.18181818181818182,-0.05681818181818182,-19.97,-0.5
B01ES3L9GS,1800 Fitted Sheet,Queen,Navy Blue,19.97,39.94,11,13,1,2,0.09090909090909091,0.15384615384615385,-0.06293706293706294,-19.97,-0.5
B01ES3LWJC,1800 Fitted Sheet,Queen,Black,19.97,0.0,13,14,1,0,0.07692307692307693,0.0,0.07692307692307693,19.97,
B0822Z1P7N,1800 Bedskirt,Twin,Navy Blue,19.97,0.0,7,4,1,0,0.14285714285714285,0.0,0.14285714285714285,19.97,
B08TRTM71S,1800 Flat Sheet,King,Teal,19.97,0.0,8,6,1,0,0.125,0.0,0.125,19.97,
B01ETTG7S6,1800 Flat Sheet,King,Purple,19.97,19.97,3,6,1,1,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0
B01ETTGSFI,1800 Flat Sheet,King,Emerald Green,19.97,0.0,14,4,1,0,0.07142857142857142,0.0,0.07142857142857142,19.97,
B01ETTIHJS,1800 Flat Sheet,California King,Blue Hydrangea,19.97,0.0,8,4,1,0,0.125,0.0,0.125,19.97,
B01ETTH802,1800 Flat Sheet,California King,Beige,19.97,39.94,18,13,1,2,0.05555555555555555,0.15384615384615385,-0.0982905982905983,-19.97,-0.5
B01ETTISKG,1800 Flat Sheet,California King,Spa Mint,19.97,0.0,7,4,1,0,0.14285714285714285,0.0,0.14285714285714285,19.97,
B0822Y8RZ1,1800 Bedskirt,Twin,White,19.97,79.88,43,44,1,4,0.023255813953488372,0.09090909090909091,-0.06765327695560254,-59.91,-0.75
B0822YT8ZZ,1800 Bedskirt,Full,Navy Blue,19.97,59.91,21,26,1,3,0.047619047619047616,0.11538461538461539,-0.06776556776556777,-39.94,-0.6666666666666666
B08TRRD9T6,1800 Flat Sheet,King,Golden Ivory,19.97,0.0,10,10,1,0,0.1,0.0,0.1,19.97,
B08TRQQR3C,1800 Fitted Sheet,Twin,Golden Ivory,18.97,37.94,9,4,1,2,0.1111111111111111,0.5,-0.3888888888888889,-18.97,-0.5
B01ES3LH2Y,1800 Fitted Sheet,Twin,Aqua,18.97,37.94,7,4,1,2,0.14285714285714285,0.5,-0.35714285714285715,-18.97,-0.5
B08TRSK3WJ,1800 Fitted Sheet,Twin XL,Teal,18.97,0.0,7,1,1,0,0.14285714285714285,0.0,0.14285714285714285,18.97,
B01ETTEBI4,1800 Flat Sheet,Queen,Purple,18.97,0.0,7,7,1,0,0.14285714285714285,0.0,0.14285714285714285,18.97,
B01ETTFFJI,1800 Flat Sheet,Queen,Spa Mint,18.97,37.94,18,12,1,2,0.05555555555555555,0.16666666666666666,-0.1111111111111111,-18.97,-0.5
B08TRRBZSQ,1800 Fitted Sheet,Twin,Blush Pink,18.97,18.97,10,13,1,1,0.1,0.07692307692307693,0.023076923076923078,0.0,0.0
B01ETTEJL8,1800 Flat Sheet,Queen,Lavender,18.97,0.0,6,5,1,0,0.16666666666666666,0.0,0.16666666666666666,18.97,
B01ES3NNP8,1800 Fitted Sheet,Twin XL,Persimmon,18.97,0.0,3,2,1,0,0.3333333333333333,0.0,0.3333333333333333,18.97,
B01ES3MUXO,1800 Fitted Sheet,Twin XL,Violet,18.97,0.0,8,5,1,0,0.125,0.0,0.125,18.97,
B01ES3L9AO,1800 Fitted Sheet,Twin,Gray,18.97,18.97,9,5,1,1,0.1111111111111111,0.2,-0.0888888888888889,0.0,0.0
B01ES3LXCI,1800 Fitted Sheet,Twin,Royal Blue,18.97,0.0,10,4,1,0,0.1,0.0,0.1,18.97,
B01ETTF6I8,1800 Flat Sheet,Queen,Emerald Green,18.97,0.0,9,3,1,0,0.1111111111111111,0.0,0.1111111111111111,18.97,
B08TRRBKDT,1800 Flat Sheet,Queen,Golden Ivory,18.97,0.0,14,4,1,0,0.07142857142857142,0.0,0.07142857142857142,18.97,
B01ETTDUK4,1800 Flat Sheet,Queen,Beige,18.97,0.0,14,7,1,0,0.07142857142857142,0.0,0.07142857142857142,18.97,
B01ES3N286,1800 Fitted Sheet,Twin XL,Brick Red,18.97,0.0,7,2,1,0,0.14285714285714285,0.0,0.14285714285714285,18.97,
B01ES3LAYO,1800 Fitted Sheet,Twin,Navy Blue,18.97,56.91,6,9,1,3,0.16666666666666666,0.3333333333333333,-0.16666666666666666,-37.94,-0.6666666666666666
B01ETTEEWW,1800 Flat Sheet,Queen,Light Gray,18.97,37.94,9,5,1,2,0.1111111111111111,0.4,-0.2888888888888889,-18.97,-0.5
B01ETTDTSM,1800 Flat Sheet,Queen,White,18.97,151.76,37,43,1,8,0.02702702702702703,0.18604651162790697,-0.15901948460087995,-132.79,-0.875
B01ES3LRXI,1800 Fitted Sheet,Twin,Light Gray,18.97,18.97,8,8,1,1,0.125,0.125,0.0,0.0,0.0
B01ES3OFDM,1800 Fitted Sheet,Full,Light Gray,18.97,37.94,16,16,1,2,0.0625,0.125,-0.0625,-18.97,-0.5
B0892MH6N9,1800 Fitted Sheet,Twin XL,Spa Blue,18.97,18.97,10,5,1,1,0.1,0.2,-0.1,0.0,0.0
B0822Z1DLW,1800 Pillowcase Set 2 pc,Set of 2 King Size,Laced Sky Blue,17.97,35.94,26,19,1,2,0.038461538461538464,0.10526315789473684,-0.06680161943319837,-17.97,-0.5
B0CNRXP565,1800 Pillowcase Set 2 pc,Set of 2 King Size,Blue Nova,17.97,35.94,11,11,1,2,0.09090909090909091,0.18181818181818182,-0.09090909090909091,-17.97,-0.5
B01LXQW6IW,1800 Pillowcase Set 2 pc,Set of 2 King Size,Paisley Gray,17.97,161.73,22,33,1,9,0.045454545454545456,0.2727272727272727,-0.22727272727272724,-143.76,-0.8888888888888888
B013FJJXBY,1800 Pillowcase Set 2 pc,Set of 2 King Size,Royal Blue,17.97,53.91,20,15,1,3,0.05,0.2,-0.15000000000000002,-35.94,-0.6666666666666666
B010LB01OM,1800 Pillowcase Set 2 pc,Set of 2 King Size,Striped Beige,17.97,0.0,4,3,1,0,0.25,0.0,0.25,17.97,
B013FJJVAC,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Royal Blue,17.97,107.82,19,22,1,6,0.05263157894736842,0.2727272727272727,-0.2200956937799043,-89.85,-0.8333333333333334
B01DN0BCWS,1800 Pillowcase Set 2 pc,Set of 2 King Size,Coral,17.97,53.91,10,10,1,3,0.1,0.3,-0.19999999999999998,-35.94,-0.6666666666666666
B0CNRX7KDJ,1800 Pillowcase Set 2 pc,Set of 2 King Size,Terracotta,17.97,17.97,7,4,1,1,0.14285714285714285,0.25,-0.10714285714285715,0.0,0.0
B00RKHX1WA,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Brick Red,17.97,35.94,13,14,1,2,0.07692307692307693,0.14285714285714285,-0.06593406593406592,-17.97,-0.5
B0822XRYKY,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Chevron Gray,17.97,17.97,39,24,1,1,0.02564102564102564,0.041666666666666664,-0.016025641025641024,0.0,0.0
B0CNRYR2PJ,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Poppy Orange,17.97,17.97,18,17,1,1,0.05555555555555555,0.058823529411764705,-0.0032679738562091526,0.0,0.0
B01ETTIDMY,1800 Flat Sheet,Full,Lavender,17.97,0.0,3,7,1,0,0.3333333333333333,0.0,0.3333333333333333,17.97,
B0822XFQ7J,1800 Pillowcase Set 2 pc,Set of 2 King Size,Chevron Gray,17.97,0.0,32,17,1,0,0.03125,0.0,0.03125,17.97,
B00RKHX8OQ,1800 Pillowcase Set 2 pc,Set of 2 King Size,Navy Blue,17.97,53.91,8,7,1,3,0.125,0.42857142857142855,-0.30357142857142855,-35.94,-0.6666666666666666
B0CNRYSG8F,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Terracotta,17.97,107.82,20,16,1,6,0.05,0.375,-0.325,-89.85,-0.8333333333333334
B00RKHXFNK,1800 Pillowcase Set 2 pc,Set of 2 King Size,Violet,17.97,35.94,6,8,1,2,0.16666666666666666,0.25,-0.08333333333333334,-17.97,-0.5
B01ETTFUGQ,1800 Flat Sheet,Twin XL,Aqua,16.97,0.0,10,2,1,0,0.1,0.0,0.1,16.97,
B08TRRGL9M,1800 Flat Sheet,Twin XL,Sage,16.97,33.94,6,6,1,2,0.16666666666666666,0.3333333333333333,-0.16666666666666666,-16.97,-0.5
B01ETTFWN2,1800 Flat Sheet,Twin XL,Violet,16.97,0.0,9,7,1,0,0.1111111111111111,0.0,0.1111111111111111,16.97,
B01ETTFLPG,1800 Flat Sheet,Twin XL,Gray,16.97,16.97,5,3,1,1,0.2,0.3333333333333333,-0.1333333333333333,0.0,0.0
B01ETTELIY,1800 Flat Sheet,Twin,Light Gray,15.97,15.97,9,3,1,1,0.1111111111111111,0.3333333333333333,-0.2222222222222222,0.0,0.0
