asin,collection,size,color,sales,prior_sales,sessions,prior_sessions,units,prior_units,conversion,prior_conversion,conversion_change_pp
B00O35DMNU,1800 Bed Sheets,Full,Brick Red,75.94,113.91,41,50,2,3,0.04878048780487805,0.06,-0.011219512195121947
B01ES3N46G,1800 Fitted Sheet,Twin XL,Light Gray,75.88,0.0,11,10,4,0,0.36363636363636365,0.0,0.36363636363636365
B0BTZ6C48G,1800 Bed Sheet Set 6 PIECE,Twin,Golden Ivory,75.18,0.0,12,9,2,0,0.16666666666666666,0.0,0.16666666666666666
B0BTZ66G9R,1800 Bed Sheet Set 6 PIECE,Twin,Gray,75.18,0.0,8,7,2,0,0.25,0.0,0.25
B0822TY5NY,1800 Pillow Shams 2 piece,Standard,Spa Blue,74.85000000000001,59.879999999999995,54,59,5,4,0.09259259259259259,0.06779661016949153,0.024795982423101062
B0822WWR9B,1800 Pillow Shams 2 piece,Standard,Navy Blue,74.85,14.97,18,18,5,1,0.2777777777777778,0.05555555555555555,0.22222222222222224
B0822V5KKJ,"1800 Fitted Sheet 21"" Deep",Queen,Black,71.91,71.91,16,30,3,3,0.1875,0.1,0.0875
B08TRRHGXW,1800 Pillowcase Set 2 pc,Set of 2 King Size,Teal,71.88,71.88,16,17,4,4,0.25,0.23529411764705882,0.01470588235294118
B0822XR2SH,1800 Pillowcase Set 2 pc,Set of 2 King Size,Pinstripe Gray,71.88,35.94,11,5,4,2,0.36363636363636365,0.4,-0.036363636363636376
B0CNRXP565,1800 Pillowcase Set 2 pc,Set of 2 King Size,Blue Nova,71.88,71.88,23,10,4,4,0.17391304347826086,0.4,-0.22608695652173916
B0DGQQ87MC,1800 Bed Sheets,Twin,Oxford Stripe Sage,69.94,174.85,35,43,2,5,0.05714285714285714,0.11627906976744186,-0.05913621262458472
B01CYLCDCU,1800 Bed Sheets,Twin,Paisley Gray,69.94,244.79,61,54,2,7,0.03278688524590164,0.12962962962962962,-0.09684274438372797
B01DK4M0H8,1800 Bed Sheets,Twin XL,Striped Gray/Silver,69.94,0.0,73,56,2,0,0.0273972602739726,0.0,0.0273972602739726
B00O35D9LA,1800 Bed Sheets,Twin,Brick Red,69.94,69.94,39,56,2,2,0.05128205128205128,0.03571428571428571,0.015567765567765568
B0CLYFB8ST,1800 Bed Sheets,Twin XL,Taupe,69.94,69.94,16,25,2,2,0.125,0.08,0.045
B0DGQS8V6Q,1800 Bed Sheets,Twin,Oxford Stripe Blue Nova,69.94,69.94,39,30,2,2,0.05128205128205128,0.06666666666666667,-0.015384615384615385
B0DGQP5QR6,1800 Bed Sheets,Twin,Oxford Stripe Hazy Lilac,69.94,34.97,37,20,2,1,0.05405405405405406,0.05,0.004054054054054054
B0112XNQYU,1800 Bed Sheets,Twin,Tan,69.94,244.09,35,37,2,7,0.05714285714285714,0.1891891891891892,-0.13204633204633207
B08V8YBL7L,1800 Bed Sheets,RV / Short Queen,Royal Blue,69.94,0.0,28,28,2,0,0.07142857142857142,0.0,0.07142857142857142
B07RBZ25P3,1800 Bed Sheets,Twin XL,Laced Sky Blue,69.94,139.88,100,84,2,4,0.02,0.047619047619047616,-0.027619047619047616
B01DK4LZV0,1800 Bed Sheets,Twin XL,Striped White,69.94,69.94,104,92,2,2,0.019230769230769232,0.021739130434782608,-0.0025083612040133763
B01CYLCGFO,1800 Bed Sheets,Twin XL,Paisley Gray,69.94,139.88,55,77,2,4,0.03636363636363636,0.05194805194805195,-0.01558441558441559
B0822Y5XHB,1800 Bedskirt,King,Gray,68.91,91.88,30,18,3,4,0.1,0.2222222222222222,-0.1222222222222222
B0823123JL,1800 Bedskirt,Cal King,Navy Blue,68.91,206.73,31,48,3,9,0.0967741935483871,0.1875,-0.0907258064516129
B0822ZMPN8,1800 Bedskirt,Cal King,Blue Hydrangea,68.91,22.97,18,25,3,1,0.16666666666666666,0.04,0.12666666666666665
B0822Z2JQL,1800 Bedskirt,Cal King,Beige,68.91,137.82,56,61,3,6,0.05357142857142857,0.09836065573770492,-0.04478922716627635
B0822YSHTY,1800 Bedskirt,Cal King,White,68.45,45.94,9,17,3,2,0.3333333333333333,0.11764705882352941,0.2156862745098039
B098PC693H,Velvet Ultrasonic Coverlet,King-California King,Teal,67.97,0.0,36,31,1,0,0.027777777777777776,0.0,0.027777777777777776
B07X1SX66J,Cotton Flannel Sheet Set 180GSM,King,Light Gray Plaid,65.97,65.97,7,12,1,1,0.14285714285714285,0.08333333333333333,0.05952380952380952
B09SQFHBDY,1800 Duvet Cover Set,Full,Sage,65.94,0.0,10,5,2,0,0.2,0.0,0.2
B08D11SYZG,"1800 Fitted Sheet 21"" Deep",Twin XL,Spa Mint,65.91,43.94,12,16,3,2,0.25,0.125,0.125
B0822WXH7Z,"1800 Fitted Sheet 21"" Deep",Twin XL,Light Gray,65.91,43.94,9,20,3,2,0.3333333333333333,0.1,0.2333333333333333
B08NPZFK2H,400TC Cotton Sheet Set,Full,Light Blue,64.97,0.0,3,2,1,0,0.3333333333333333,0.0,0.3333333333333333
B08NPKVCBV,400TC Cotton Sheet Set,Queen,Ivory,64.97,64.97,10,13,1,1,0.1,0.07692307692307693,0.023076923076923078
B01ETTE0EO,1800 Flat Sheet,Twin,Beige,63.879999999999995,0.0,12,13,4,0,0.3333333333333333,0.0,0.3333333333333333
B0822ZSBN1,1800 Bedskirt,Queen,Light Gray,62.91,41.94,80,70,3,2,0.0375,0.02857142857142857,0.008928571428571428
B0822ZP2SL,1800 Bedskirt,Queen,Spa Blue,62.91,41.94,36,59,3,2,0.08333333333333333,0.03389830508474576,0.049435028248587566
B01N7IELX1,Cotton Flannel Sheet Set 160GSM,California King,White,60.97,60.97,9,5,1,1,0.1111111111111111,0.2,-0.0888888888888889
B0CYCPB6JH,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Hazy Lilac,59.97,0.0,4,5,1,0,0.25,0.0,0.25
B0D7JMQPCQ,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Spa Mint,59.97,0.0,7,8,1,0,0.14285714285714285,0.0,0.14285714285714285
B0CYCNYBCJ,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Blue Hydrangea,59.97,0.0,4,2,1,0,0.25,0.0,0.25
B01ES3L5L2,1800 Fitted Sheet,Queen,Beige,59.91,39.94,18,16,3,2,0.16666666666666666,0.125,0.04166666666666666
B08TRQYGNT,1800 Fitted Sheet,Queen,Blush Pink,59.91,59.91,21,25,3,3,0.14285714285714285,0.12,0.022857142857142854
B0B2Q6VD38,1800 Bedskirt,Twin XL,Golden Ivory,59.91,39.94,35,21,3,2,0.08571428571428572,0.09523809523809523,-0.009523809523809518
B08TRPHQSR,1800 Fitted Sheet,Queen,Light Blue,59.91,0.0,21,17,3,0,0.14285714285714285,0.0,0.14285714285714285
B0823115FS,1800 Bedskirt,Full,Light Gray,59.91,19.97,17,16,3,1,0.17647058823529413,0.0625,0.11397058823529413
B0CYCPX4BZ,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Brown,58.97,0.0,14,11,1,0,0.07142857142857142,0.0,0.07142857142857142
B07WZP5KZL,Cotton Flannel Sheet Set 180GSM,Queen,Floral Feathers,58.97,0.0,29,35,1,0,0.034482758620689655,0.0,0.034482758620689655
B01NCM49W6,Cotton Flannel Sheet Set 160GSM,King,Sage,58.97,58.97,22,13,1,1,0.045454545454545456,0.07692307692307693,-0.03146853146853147
B0CYCPGS5Q,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Ivory,58.97,58.97,23,32,1,1,0.043478260869565216,0.03125,0.012228260869565216
B0CYCSC4DD,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Emerald Green,58.97,0.0,10,8,1,0,0.1,0.0,0.1
B0CYCQM958,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Lavender,58.97,0.0,7,13,1,0,0.14285714285714285,0.0,0.14285714285714285
B07J3WFHLF,Cotton Flannel Sheet Set 180GSM,Queen,White,58.97,58.97,15,18,1,1,0.06666666666666667,0.05555555555555555,0.011111111111111113
B0BTZ74YXG,1800 Bed Sheet Set 6 PIECE,Split King,Golden Ivory,57.97,0.0,13,8,1,0,0.07692307692307693,0.0,0.07692307692307693
B0BTZ5617B,1800 Bed Sheet Set 6 PIECE,Split King,Navy Blue,57.97,0.0,4,5,1,0,0.25,0.0,0.25
B0CYCQM95B,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,White,56.97,113.94,19,22,1,2,0.05263157894736842,0.09090909090909091,-0.038277511961722493
B01ES3MLU6,1800 Fitted Sheet,Twin XL,Gray,56.91,113.82,12,14,3,6,0.25,0.42857142857142855,-0.17857142857142855
B01ES3LAYO,1800 Fitted Sheet,Twin,Navy Blue,56.91,0.0,7,10,3,0,0.42857142857142855,0.0,0.42857142857142855
B0BTZ7MT37,1800 Bed Sheet Set 6 PIECE,California King,Beige,54.97,54.97,9,8,1,1,0.1111111111111111,0.125,-0.013888888888888895
B0BTZ96P6M,1800 Bed Sheet Set 6 PIECE,California King,Golden Ivory,54.97,54.97,10,8,1,1,0.1,0.125,-0.024999999999999994
B0BTZ4QXLJ,1800 Bed Sheet Set 6 PIECE,California King,Navy Blue,54.97,0.0,7,1,1,0,0.14285714285714285,0.0,0.14285714285714285
B0822XNLKD,1800 Pillowcase Set 4 pc,Standard,Navy Blue,54.0,81.0,6,12,2,3,0.3333333333333333,0.25,0.08333333333333331
B0822Y1CB6,1800 Pillowcase Set 4 pc,King,Blue Hydrangea,54.0,27.0,14,11,2,1,0.14285714285714285,0.09090909090909091,0.05194805194805194
B0822WYTFB,1800 Pillowcase Set 4 pc,Standard,Royal Blue,54.0,27.0,9,4,2,1,0.2222222222222222,0.25,-0.02777777777777779
B0822YRCDP,1800 Pillowcase Set 4 pc,Standard,Gray,54.0,108.0,26,28,2,5,0.07692307692307693,0.17857142857142858,-0.10164835164835165
B010LAZW6K,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Striped Light Blue,53.91,17.97,16,5,3,1,0.1875,0.2,-0.012500000000000011
B0CNS23FJJ,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Pistachio,53.91,17.97,12,8,3,1,0.25,0.125,0.125
B08TRQ9T7Y,1800 Pillowcase Set 2 pc,Set of 2 King Size,Blush Pink,53.91,35.94,26,16,4,2,0.15384615384615385,0.125,0.028846153846153855
B01DN0B6A6,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Coral,53.91,53.91,32,26,3,3,0.09375,0.11538461538461539,-0.02163461538461539
B013FJJXBY,1800 Pillowcase Set 2 pc,Set of 2 King Size,Royal Blue,53.91,53.91,22,15,3,3,0.13636363636363635,0.2,-0.06363636363636366
B01DN0BCWS,1800 Pillowcase Set 2 pc,Set of 2 King Size,Coral,53.91,35.94,11,11,3,2,0.2727272727272727,0.18181818181818182,0.09090909090909088
B00RKHXLE8,1800 Pillowcase Set 2 pc,Set of 2 King Size,Brick Red,53.91,17.97,4,4,3,1,0.75,0.25,0.5
B0BTZ6S4QR,1800 Bed Sheet Set 6 PIECE,King,Brown,52.97,52.97,17,17,1,1,0.058823529411764705,0.058823529411764705,0.0
B0BTZ6RFZR,1800 Bed Sheet Set 6 PIECE,King,Black,52.97,0.0,10,23,1,0,0.1,0.0,0.1
B0BTZ7F43V,1800 Bed Sheet Set 6 PIECE,King,Yellow,52.97,0.0,11,16,1,0,0.09090909090909091,0.0,0.09090909090909091
B0822XYVZ7,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Royal Blue,51.97,0.0,19,29,1,0,0.05263157894736842,0.0,0.05263157894736842
B08BZX7GB9,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Brown,51.97,0.0,40,35,1,0,0.025,0.0,0.025
B08BZX1V5H,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Emerald Green,51.97,51.97,32,41,1,1,0.03125,0.024390243902439025,0.006859756097560975
B01N2U4RXO,Cotton Flannel Sheet Set 160GSM,Queen,Blue/Gray Snowflakes,51.97,0.0,12,6,1,0,0.08333333333333333,0.0,0.08333333333333333
B08CZZKK5S,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Coral,51.97,51.97,13,26,1,1,0.07692307692307693,0.038461538461538464,0.038461538461538464
B0BMW9JMXG,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Laced Sky Blue,51.97,103.94,61,69,1,2,0.01639344262295082,0.028985507246376812,-0.012592064623425991
B01N9HT5K2,Cotton Flannel Sheet Set 160GSM,Queen,Burgundy,51.97,0.0,27,20,1,0,0.037037037037037035,0.0,0.037037037037037035
B01M292VUS,Cotton Flannel Sheet Set 160GSM,Queen,Navy,51.97,51.97,18,9,1,1,0.05555555555555555,0.1111111111111111,-0.05555555555555555
B0822X2TJD,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Brick Red,51.97,259.85,17,25,1,5,0.058823529411764705,0.2,-0.1411764705882353
B0822V9PBB,"1800 Fitted Sheet 21"" Deep",King,Beige,51.94,25.97,16,20,2,1,0.125,0.05,0.075
B01ETTGH1S,1800 Flat Sheet,Twin XL,Light Gray,50.91,16.97,5,12,3,1,0.6,0.08333333333333333,0.5166666666666666
B01NGWLXLE,Cotton Flannel Sheet Set 160GSM,Full,Blue,49.97,0.0,19,16,1,0,0.05263157894736842,0.0,0.05263157894736842
B0822X11FD,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Navy Blue,49.97,49.97,14,19,1,1,0.07142857142857142,0.05263157894736842,0.018796992481203006
B0CYCP394Q,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Sage,49.97,99.94,25,28,1,2,0.04,0.07142857142857142,-0.031428571428571424
B07YYCDGFZ,Silk Pillowcase,"Body 20"" X 54""",Black,49.97,0.0,3,4,1,0,0.3333333333333333,0.0,0.3333333333333333
B0CYCPZCSK,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Aqua,49.97,0.0,11,22,1,0,0.09090909090909091,0.0,0.09090909090909091
B0D7JFX2WC,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Spa Mint,49.97,49.97,26,48,1,1,0.038461538461538464,0.020833333333333332,0.01762820512820513
B07X2SPGN7,Cotton Flannel Sheet Set 180GSM,Twin XL,Navy,49.97,99.94,6,5,1,2,0.16666666666666666,0.4,-0.23333333333333336
B0822WT7JY,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Spa Blue,49.97,149.91,29,49,1,3,0.034482758620689655,0.061224489795918366,-0.02674173117522871
B0822WFM2M,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Gray,49.97,49.97,21,31,1,1,0.047619047619047616,0.03225806451612903,0.015360983102918585
B0CYCRLVKL,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Hazy Lilac,49.97,49.97,21,29,1,1,0.047619047619047616,0.034482758620689655,0.013136288998357962
B0CYCQ212T,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Spa Blue,49.97,149.91,25,48,1,3,0.04,0.0625,-0.0225
B0822X68ZT,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Beige,49.97,249.85,29,40,1,5,0.034482758620689655,0.125,-0.09051724137931035
B08NPRYQZJ,400TC Cotton Sheet Set,Twin,Light Gray,49.97,0.0,4,8,1,0,0.25,0.0,0.25
B08BZW5JLC,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Aqua,49.97,149.91,22,38,1,3,0.045454545454545456,0.07894736842105263,-0.03349282296650717
B08BZVWFXT,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Brown,49.97,0.0,9,13,1,0,0.1111111111111111,0.0,0.1111111111111111
B0CYCNYNXF,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Tan,49.97,49.97,18,31,1,1,0.05555555555555555,0.03225806451612903,0.02329749103942652
B08KHCVCMS,1800 Ultrasonic Coverlet,Twin,Rosette Gray,48.97,0.0,59,59,1,0,0.01694915254237288,0.0,0.01694915254237288
B0822W8CWV,"1800 Fitted Sheet 21"" Deep",Queen,White,47.94,167.79,12,39,2,7,0.16666666666666666,0.1794871794871795,-0.01282051282051283
B01ETTELIY,1800 Flat Sheet,Twin,Light Gray,47.910000000000004,0.0,8,0,3,0,0.375,,
B01MY7SKC2,1800 Bed Sheets,Split King,Brown,46.97,0.0,15,19,1,0,0.06666666666666667,0.0,0.06666666666666667
B0CLYCPG5T,1800 Bed Sheets,Split King,Burgundy,46.97,0.0,13,19,1,0,0.07692307692307693,0.0,0.07692307692307693
B0DGQRP22Y,1800 Bed Sheets,Split King,Mineral Gray,46.97,140.91,59,305,1,3,0.01694915254237288,0.009836065573770493,0.007113086968602389
B01MT8MY31,1800 Bed Sheets,Split King,Black,46.97,0.0,15,13,1,0,0.06666666666666667,0.0,0.06666666666666667
B0CLYF44J8,1800 Bed Sheets,Split King,Taupe,46.97,187.88,30,37,1,4,0.03333333333333333,0.10810810810810811,-0.07477477477477479
B0CNS1M85H,1800 Bed Sheets,Split King,Blue Nova,46.97,46.97,26,30,1,1,0.038461538461538464,0.03333333333333333,0.005128205128205131
B01MT8KYHK,1800 Bed Sheets,Split King,Royal Blue,46.97,0.0,19,14,1,0,0.05263157894736842,0.0,0.05263157894736842
B0B5HRJ2NB,1800 Duvet Cover Set,Oversized Queen,Light Gray,45.97,0.0,12,8,1,0,0.08333333333333333,0.0,0.08333333333333333
B0822XDTL3,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Brick Red,45.97,0.0,25,22,1,0,0.04,0.0,0.04
B08BZWCLY2,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Lavender,45.97,137.91,52,58,1,3,0.019230769230769232,0.05172413793103448,-0.03249336870026525
B08CZZQMFC,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Paisley Gray,45.97,275.82,63,77,1,6,0.015873015873015872,0.07792207792207792,-0.06204906204906205
B0822VSKCD,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Beige,45.97,137.91,54,53,1,3,0.018518518518518517,0.05660377358490566,-0.038085255066387144
B08CZYZCPM,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Purple,45.97,45.97,30,26,1,1,0.03333333333333333,0.038461538461538464,-0.005128205128205131
B0822YSV5P,1800 Bedskirt,King,Navy Blue,45.94,91.88,115,98,2,4,0.017391304347826087,0.04081632653061224,-0.023425022182786154
B0822Z5KTC,1800 Bedskirt,Cal King,Black,45.94,0.0,13,9,2,0,0.15384615384615385,0.0,0.15384615384615385
B01CYLCUAK,1800 Bed Sheets,California King,Paisley Gray,44.97,178.98,60,67,1,4,0.016666666666666666,0.05970149253731343,-0.04303482587064676
B0CYCP3H4R,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Blue Nova,44.97,44.07,22,21,1,1,0.045454545454545456,0.047619047619047616,-0.0021645021645021606
B08BZVYMKN,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Emerald Green,44.97,44.97,24,22,1,1,0.041666666666666664,0.045454545454545456,-0.0037878787878787915
B08BZYDJCT,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Lavender,44.97,0.0,33,48,1,0,0.030303030303030304,0.0,0.030303030303030304
B01DN0B3PY,1800 Bed Sheets,California King,Spa Mint,44.97,134.91,102,114,1,3,0.00980392156862745,0.02631578947368421,-0.016511867905056758
B0CYCNNTMH,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Light Gray,44.97,0.0,3,5,1,0,0.3333333333333333,0.0,0.3333333333333333
B00O35D0YQ,1800 Bed Sheets,California King,Brick Red,44.97,0.0,10,19,1,0,0.1,0.0,0.1
B0BMW8ZDS9,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Blush Pink,44.97,134.91,8,27,1,3,0.125,0.1111111111111111,0.013888888888888895
B0CYCTK7HP,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Sky Blue,44.97,0.0,16,16,1,0,0.0625,0.0,0.0625
B08BZXC2VF,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Aqua,44.97,0.0,23,32,1,0,0.043478260869565216,0.0,0.043478260869565216
B00ZSHJ0TM,1800 Bed Sheets,California King,Striped Gray/Silver,44.97,44.97,34,36,1,1,0.029411764705882353,0.027777777777777776,0.0016339869281045763
B00O35CXRQ,1800 Bed Sheets,California King,Gold,44.97,89.94,44,44,1,2,0.022727272727272728,0.045454545454545456,-0.022727272727272728
B0BMW99MVD,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Golden Ivory,44.97,89.94,23,28,1,2,0.043478260869565216,0.07142857142857142,-0.02795031055900621
B0CLYBFG6K,1800 Bed Sheets,California King,Taupe,44.97,44.97,24,16,1,1,0.041666666666666664,0.0625,-0.020833333333333336
B08CZYNG76,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Spa Mint,44.97,89.94,102,70,1,2,0.00980392156862745,0.02857142857142857,-0.01876750700280112
B0CYCR1VRD,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Sage,44.97,0.0,11,13,1,0,0.09090909090909091,0.0,0.09090909090909091
B0822XD973,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Beige,44.97,89.94,40,37,1,2,0.025,0.05405405405405406,-0.029054054054054056
B08RZDLTVV,1800 Bed Sheets,California King,Blush Pink,44.97,0.0,62,59,1,0,0.016129032258064516,0.0,0.016129032258064516
B0822X1F1C,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Spa Blue,44.97,89.94,62,50,1,2,0.016129032258064516,0.04,-0.023870967741935485
B0CNRX2YJB,1800 Bed Sheets,California King,Terracotta,44.97,89.94,32,47,1,2,0.03125,0.0425531914893617,-0.011303191489361701
B0CNRX7KCP,1800 Bed Sheets,California King,Pistachio,44.97,89.94,35,40,1,2,0.02857142857142857,0.05,-0.021428571428571432
B0822TXPDR,1800 Pillow Shams 2 piece,King,Blue Hydrangea,44.910000000000004,164.67000000000002,75,83,3,11,0.04,0.13253012048192772,-0.09253012048192771
B0822TX6QS,1800 Pillow Shams 2 piece,King,White,44.910000000000004,44.910000000000004,22,17,3,3,0.13636363636363635,0.17647058823529413,-0.040106951871657776
B0822W7ZMZ,1800 Pillow Shams 2 piece,Standard,White,44.910000000000004,194.60999999999999,24,28,3,13,0.125,0.4642857142857143,-0.3392857142857143
B01DN0AZEE,1800 Bed Sheets,California King,Coral,44.07,44.97,32,36,1,2,0.03125,0.05555555555555555,-0.024305555555555552
B0BTZ6DTKK,1800 Bed Sheet Set 6 PIECE,Queen,Brick Red,43.97,0.0,20,15,1,0,0.05,0.0,0.05
B0BTZ59997,1800 Bed Sheet Set 6 PIECE,Queen,Blue Hydrangea,43.97,175.88,47,49,1,4,0.02127659574468085,0.08163265306122448,-0.06035605731654363
B01N9HT70M,Cotton Flannel Sheet Set 160GSM,Twin XL,Navy,43.97,0.0,7,7,1,0,0.14285714285714285,0.0,0.14285714285714285
B0BTZ3NBBQ,1800 Bed Sheet Set 6 PIECE,Queen,Purple,43.97,0.0,18,14,1,0,0.05555555555555555,0.0,0.05555555555555555
B0BTZ4Z8X4,1800 Bed Sheet Set 6 PIECE,Queen,Navy Blue,43.97,43.97,19,37,1,1,0.05263157894736842,0.02702702702702703,0.02560455192034139
B08TRRF1JN,1800 Fitted Sheet,King,Golden Ivory,43.94,21.97,18,21,2,1,0.1111111111111111,0.047619047619047616,0.06349206349206349
B01ES3NCYK,1800 Fitted Sheet,King,Black,43.94,0.0,6,8,2,0,0.3333333333333333,0.0,0.3333333333333333
B01ES3N6IW,1800 Fitted Sheet,King,Purple,43.94,0.0,3,4,2,0,0.6666666666666666,0.0,0.6666666666666666
B01ES3MT12,1800 Fitted Sheet,King,Navy Blue,43.94,65.91,11,8,2,3,0.18181818181818182,0.375,-0.19318181818181818
B01ES3NQBO,1800 Fitted Sheet,King,Emerald Green,43.94,0.0,16,15,2,0,0.125,0.0,0.125
B01ES3MQX8,1800 Fitted Sheet,King,Gray,43.94,43.94,19,21,2,2,0.10526315789473684,0.09523809523809523,0.010025062656641603
B0822Z86NL,1800 Bedskirt,Queen,Black,41.94,20.97,24,16,2,1,0.08333333333333333,0.0625,0.02083333333333333
B0BTZ68TRH,1800 Bed Sheet Set 6 PIECE,Split King,Beige,39.98,19.99,38,29,2,1,0.05263157894736842,0.034482758620689655,0.018148820326678763
B098PBW9NV,Velvet Ultrasonic Coverlet,Full-Queen,Teal,39.97,0.0,12,16,1,0,0.08333333333333333,0.0,0.08333333333333333
B01ETTI5CC,1800 Flat Sheet,California King,Lavender,39.94,0.0,6,3,2,0,0.3333333333333333,0.0,0.3333333333333333
B0822Y8J89,1800 Bedskirt,Twin XL,Beige,39.94,159.76,49,27,2,8,0.04081632653061224,0.2962962962962963,-0.25547996976568405
B08TRTM71S,1800 Flat Sheet,King,Teal,39.94,0.0,6,5,2,0,0.3333333333333333,0.0,0.3333333333333333
B01ETTI0UO,1800 Flat Sheet,California King,Light Gray,39.94,99.85,27,34,2,5,0.07407407407407407,0.14705882352941177,-0.0729847494553377
B01ES3LNSC,1800 Fitted Sheet,Queen,Purple,39.94,59.91,7,12,2,3,0.2857142857142857,0.25,0.0357142857142857
B0822ZKZSY,1800 Bedskirt,Full,Gray,39.94,0.0,13,8,2,0,0.15384615384615385,0.0,0.15384615384615385
B01ETTFPRA,1800 Flat Sheet,King,Gray,39.94,59.91,9,10,2,3,0.2222222222222222,0.3,-0.07777777777777778
B0822YHVQ4,1800 Bedskirt,Twin XL,Royal Blue,39.94,19.97,8,4,2,1,0.25,0.25,0.0
B0822ZKT44,1800 Bedskirt,Twin XL,Brick Red,39.94,0.0,9,10,2,0,0.2222222222222222,0.0,0.2222222222222222
B0822XRVC6,1800 Bedskirt,Full,Spa Blue,39.94,0.0,14,16,2,0,0.14285714285714285,0.0,0.14285714285714285
B0822XNZ8M,1800 Bedskirt,Twin XL,Gray,39.94,19.97,26,24,2,1,0.07692307692307693,0.041666666666666664,0.03525641025641026
B0822Y83D3,1800 Bedskirt,Twin,Beige,39.94,79.88,17,23,2,4,0.11764705882352941,0.17391304347826086,-0.056265984654731455
B0892Q7ZKV,1800 Fitted Sheet,Queen,Spa Blue,39.94,19.97,21,15,2,1,0.09523809523809523,0.06666666666666667,0.028571428571428567
B01ETTGNJO,1800 Flat Sheet,King,Blue Hydrangea,39.94,19.97,14,22,2,1,0.14285714285714285,0.045454545454545456,0.0974025974025974
B01ETTI3EC,1800 Flat Sheet,California King,Black,39.94,0.0,22,20,2,0,0.09090909090909091,0.0,0.09090909090909091
B01ETTFMOQ,1800 Flat Sheet,King,Beige,39.94,39.94,13,13,2,2,0.15384615384615385,0.15384615384615385,0.0
B0BTZ2ZK8K,1800 Bed Sheet Set 6 PIECE,Full,Sage,38.97,0.0,8,29,1,0,0.125,0.0,0.125
B0BTZ6HL5H,1800 Bed Sheet Set 6 PIECE,Full,Coral,38.97,0.0,6,6,1,0,0.16666666666666666,0.0,0.16666666666666666
B0BTZ6J8CX,1800 Bed Sheet Set 6 PIECE,Full,Brown,38.97,0.0,6,2,1,0,0.16666666666666666,0.0,0.16666666666666666
B0BTZ85K94,1800 Bed Sheet Set 6 PIECE,Full,Aqua,38.97,0.0,5,7,1,0,0.2,0.0,0.2
B0BTZ7XWCV,1800 Bed Sheet Set 6 PIECE,Full,Purple,38.97,0.0,5,0,1,0,0.2,,
B0BTZ52JKC,1800 Bed Sheet Set 6 PIECE,Full,Brick Red,38.97,0.0,7,2,1,0,0.14285714285714285,0.0,0.14285714285714285
