asin,collection,size,color,sales,prior_sales,sessions,prior_sessions,units,prior_units,conversion,prior_conversion,conversion_change_pp
B08NPRQW9J,400TC Cotton Sheet Set,Queen,Light Gray,64.97,0.0,18,10,1,0,0.05555555555555555,0.0,0.05555555555555555
B08NPN1ZQR,400TC Cotton Sheet Set,Queen,Gray,64.97,0.0,11,6,1,0,0.09090909090909091,0.0,0.09090909090909091
B0822ZP2SL,1800 Bedskirt,Queen,Spa Blue,62.91,62.91,62,36,3,3,0.04838709677419355,0.08333333333333333,-0.03494623655913978
B081K6V8GD,Cotton Flannel Sheet Set 160GSM,California King,Sage,60.97,0.0,6,7,1,0,0.16666666666666666,0.0,0.16666666666666666
B01N7IELX1,Cotton Flannel Sheet Set 160GSM,California King,White,60.97,60.97,17,9,1,1,0.058823529411764705,0.1111111111111111,-0.0522875816993464
B01MU0UYAQ,Cotton Flannel Sheet Set 160GSM,California King,Burgundy,60.97,0.0,4,3,1,0,0.25,0.0,0.25
B08YP4GVZ7,Ruffle Skirt Bedspread Solid,King,Solid Gray,59.97,0.0,12,9,1,0,0.08333333333333333,0.0,0.08333333333333333
B0CYCQC3PH,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Ivory,59.97,0.0,7,8,1,0,0.14285714285714285,0.0,0.14285714285714285
B0CYCQPWXR,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Spa Blue,59.97,0.0,5,6,1,0,0.2,0.0,0.2
B0D7JMQPCQ,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Spa Mint,59.97,59.97,6,7,1,1,0.16666666666666666,0.14285714285714285,0.023809523809523808
B0822YLVJG,1800 Bedskirt,Twin,Blue Hydrangea,59.91,0.0,18,13,3,0,0.16666666666666666,0.0,0.16666666666666666
B01ETTI3EC,1800 Flat Sheet,California King,Black,59.91,39.94,27,22,3,2,0.1111111111111111,0.09090909090909091,0.020202020202020193
B0823115FS,1800 Bedskirt,Full,Light Gray,59.91,59.91,26,17,3,3,0.11538461538461539,0.17647058823529413,-0.06108597285067874
B01ETTFPRA,1800 Flat Sheet,King,Gray,59.91,39.94,12,9,3,2,0.25,0.2222222222222222,0.02777777777777779
B0822ZFNGJ,1800 Bedskirt,Twin XL,Light Gray,59.91,0.0,37,21,3,0,0.08108108108108109,0.0,0.08108108108108109
B01ES3LXTQ,1800 Fitted Sheet,Queen,Lavender,59.91,19.97,22,12,3,1,0.13636363636363635,0.08333333333333333,0.053030303030303025
B01ETTGAC4,1800 Flat Sheet,King,Light Gray,59.91,19.97,10,7,3,1,0.3,0.14285714285714285,0.15714285714285714
B0822YT8ZZ,1800 Bedskirt,Full,Navy Blue,59.91,79.88,26,28,3,4,0.11538461538461539,0.14285714285714285,-0.027472527472527458
B0822T9KTD,1800 Pillow Shams 2 piece,Standard,Gray,59.88,0.0,22,21,4,0,0.18181818181818182,0.0,0.18181818181818182
B0822W7ZMZ,1800 Pillow Shams 2 piece,Standard,White,59.88,44.910000000000004,27,24,4,3,0.14814814814814814,0.125,0.02314814814814814
B01MQW83B5,Cotton Flannel Sheet Set 160GSM,King,Blue,58.97,0.0,14,12,1,0,0.07142857142857142,0.0,0.07142857142857142
B07X4X6YT7,Cotton Flannel Sheet Set 180GSM,Queen,Light Gray Plaid,58.97,117.94,16,19,1,2,0.0625,0.10526315789473684,-0.042763157894736836
B0CYCQXH5L,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Black,58.97,0.0,9,5,1,0,0.1111111111111111,0.0,0.1111111111111111
B0D7JBM5Z1,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Golden Ivory,58.97,176.91,22,24,1,3,0.045454545454545456,0.125,-0.07954545454545454
B01MXYFPYY,Cotton Flannel Sheet Set 160GSM,King,Navy,58.97,0.0,5,3,1,0,0.2,0.0,0.2
B0CYCRZYN3,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Sage,58.97,117.94,17,12,1,2,0.058823529411764705,0.16666666666666666,-0.10784313725490195
B0BTZ4JTHW,1800 Bed Sheet Set 6 PIECE,Split King,Brown,57.97,0.0,6,10,1,0,0.16666666666666666,0.0,0.16666666666666666
B01ES3LTUO,1800 Fitted Sheet,Twin,Black,56.91,0.0,9,4,3,0,0.3333333333333333,0.0,0.3333333333333333
B01ES3LAYO,1800 Fitted Sheet,Twin,Navy Blue,56.91,56.91,9,7,3,3,0.3333333333333333,0.42857142857142855,-0.09523809523809523
B08TRQ3JS8,1800 Fitted Sheet,Twin XL,Golden Ivory,56.91,18.97,9,12,3,1,0.3333333333333333,0.08333333333333333,0.25
B0BTZ62W7M,1800 Bed Sheet Set 6 PIECE,California King,Spa Blue,54.97,0.0,6,2,1,0,0.16666666666666666,0.0,0.16666666666666666
B0BTZ6CSJQ,1800 Bed Sheet Set 6 PIECE,California King,Light Gray,54.97,0.0,2,2,1,0,0.5,0.0,0.5
B076PH3HVF,1800 Ultrasonic Coverlet,King,Navy,54.97,289.82,241,375,1,6,0.004149377593360996,0.016,-0.011850622406639005
B0BTZ6WFS3,1800 Bed Sheet Set 6 PIECE,Split King,White,54.97,273.75,19,32,1,5,0.05263157894736842,0.15625,-0.10361842105263158
B0BTZ7MT37,1800 Bed Sheet Set 6 PIECE,California King,Beige,54.97,54.97,12,9,1,1,0.08333333333333333,0.1111111111111111,-0.027777777777777776
B0822ZVWFK,1800 Pillowcase Set 4 pc,King,Light Gray,54.0,0.0,14,10,2,0,0.14285714285714285,0.0,0.14285714285714285
B0822WYTFB,1800 Pillowcase Set 4 pc,Standard,Royal Blue,54.0,54.0,9,9,2,2,0.2222222222222222,0.2222222222222222,0.0
B0822Y1CB6,1800 Pillowcase Set 4 pc,King,Blue Hydrangea,54.0,54.0,4,14,2,2,0.5,0.14285714285714285,0.35714285714285715
B0822Y42LB,1800 Pillowcase Set 4 pc,Standard,Spa Blue,54.0,27.0,18,14,2,1,0.1111111111111111,0.07142857142857142,0.03968253968253968
B010LAZU9Y,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Striped Gray/Silver,53.91,35.94,19,9,3,2,0.15789473684210525,0.2222222222222222,-0.06432748538011696
B01DN0BCWS,1800 Pillowcase Set 2 pc,Set of 2 King Size,Coral,53.91,53.91,10,11,3,3,0.3,0.2727272727272727,0.027272727272727282
B00RKHX8OQ,1800 Pillowcase Set 2 pc,Set of 2 King Size,Navy Blue,53.91,107.82,7,13,3,6,0.42857142857142855,0.46153846153846156,-0.032967032967033016
B013FJJXBY,1800 Pillowcase Set 2 pc,Set of 2 King Size,Royal Blue,53.91,53.91,15,22,3,3,0.2,0.13636363636363635,0.06363636363636366
B0CNRVZVMG,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Hazy Lilac,53.91,107.46,27,24,3,6,0.1111111111111111,0.25,-0.1388888888888889
B01DN0BDW2,1800 Pillowcase Set 2 pc,Set of 2 King Size,Emerald Green,53.91,143.76,21,27,3,8,0.14285714285714285,0.2962962962962963,-0.15343915343915343
B0BTZ73R1X,1800 Bed Sheet Set 6 PIECE,King,Purple,52.97,105.94,6,10,1,2,0.16666666666666666,0.2,-0.033333333333333354
B0BTZ8K6K4,1800 Bed Sheet Set 6 PIECE,King,Aqua,52.97,0.0,20,18,1,0,0.05,0.0,0.05
B07J3QQ1QR,Cotton Flannel Sheet Set 180GSM,Full,Gray,52.97,0.0,3,8,1,0,0.3333333333333333,0.0,0.3333333333333333
B0BTZ7F43V,1800 Bed Sheet Set 6 PIECE,King,Yellow,52.97,52.97,15,11,1,1,0.06666666666666667,0.09090909090909091,-0.024242424242424246
B0BTZ5X2MF,1800 Bed Sheet Set 6 PIECE,King,Blush Pink,52.97,0.0,22,20,1,0,0.045454545454545456,0.0,0.045454545454545456
B08CZYQC9Y,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Purple,51.97,0.0,22,18,1,0,0.045454545454545456,0.0,0.045454545454545456
B08BZX5BKY,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Lavender,51.97,0.0,51,38,1,0,0.0196078431372549,0.0,0.0196078431372549
B0BMW9JMXG,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Laced Sky Blue,51.97,51.97,59,61,1,1,0.01694915254237288,0.01639344262295082,0.0005557099194220608
B0822X2TJD,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Brick Red,51.97,51.97,25,17,1,1,0.04,0.058823529411764705,-0.018823529411764704
B07X3WM444,Cotton Flannel Sheet Set 160GSM,Queen,Light Blue Plaid,51.97,103.94,15,23,1,2,0.06666666666666667,0.08695652173913043,-0.020289855072463767
B01M292VUS,Cotton Flannel Sheet Set 160GSM,Queen,Navy,51.97,51.97,9,18,1,1,0.1111111111111111,0.05555555555555555,0.05555555555555555
B0BTZ5S3T2,1800 Bed Sheet Set 6 PIECE,California King,White,51.97,103.94,32,21,1,2,0.03125,0.09523809523809523,-0.06398809523809523
B08D12F1DW,"1800 Fitted Sheet 21"" Deep",King,Spa Mint,51.94,25.97,22,15,2,1,0.09090909090909091,0.06666666666666667,0.024242424242424246
B0822WH4Q2,"1800 Fitted Sheet 21"" Deep",California King,Gray,51.94,25.97,6,10,2,1,0.3333333333333333,0.1,0.2333333333333333
B0822V9PBB,"1800 Fitted Sheet 21"" Deep",King,Beige,51.94,51.94,19,16,2,2,0.10526315789473684,0.125,-0.019736842105263164
B08CZZ9XPC,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Spa Mint,50.93,259.85,80,71,1,5,0.0125,0.07042253521126761,-0.05792253521126761
B07X5T8LSS,Cotton Flannel Sheet Set 160GSM,Queen,Pink,50.93,0.0,9,10,1,0,0.1111111111111111,0.0,0.1111111111111111
B08TRT459D,1800 Flat Sheet,Twin XL,Teal,50.91,0.0,5,1,3,0,0.6,0.0,0.6
B08BZVWFXT,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Brown,49.97,49.97,15,9,1,1,0.06666666666666667,0.1111111111111111,-0.04444444444444444
B0CYCQQLY9,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Black,49.97,0.0,4,2,1,0,0.25,0.0,0.25
B0CYCPRDLR,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Ivory,49.97,0.0,24,27,1,0,0.041666666666666664,0.0,0.041666666666666664
B07X3VKLPV,Cotton Flannel Sheet Set 180GSM,Twin,Navy,49.97,0.0,7,3,1,0,0.14285714285714285,0.0,0.14285714285714285
B0822WFM2M,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Gray,49.97,49.97,19,21,1,1,0.05263157894736842,0.047619047619047616,0.005012531328320802
B0822WFRNV,1800 Bed Sheet Set With DEEP Fitted Sheet,Queen,Brick Red,49.97,249.85,78,98,1,5,0.01282051282051282,0.05102040816326531,-0.03819989534275249
B07X2SPGN7,Cotton Flannel Sheet Set 180GSM,Twin XL,Navy,49.97,49.97,12,6,1,1,0.08333333333333333,0.16666666666666666,-0.08333333333333333
B08BZWY862,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Lavender,49.97,99.94,20,27,1,2,0.05,0.07407407407407407,-0.024074074074074067
B0CYCPKTKS,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Sky Blue,49.97,99.94,23,25,1,2,0.043478260869565216,0.08,-0.036521739130434785
B0CYCPMZ75,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Emerald Green,49.97,0.0,13,9,1,0,0.07692307692307693,0.0,0.07692307692307693
B08BZW5JLC,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Aqua,49.97,49.97,19,22,1,1,0.05263157894736842,0.045454545454545456,0.007177033492822962
B08BZWGHRB,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Tan,49.97,99.94,39,71,1,2,0.02564102564102564,0.028169014084507043,-0.0025279884434814028
B07X2SKX7B,Cotton Flannel Sheet Set 160GSM,Full,Light Blue Plaid,49.97,0.0,9,4,1,0,0.1111111111111111,0.0,0.1111111111111111
B08CJ3SRSZ,1800 Ultrasonic Coverlet,Twin,Spa Mint,47.97,0.0,63,84,1,0,0.015873015873015872,0.0,0.015873015873015872
B0B5HQFYDR,1800 Duvet Cover Set,Oversized King,White,47.97,287.82,37,48,1,6,0.02702702702702703,0.125,-0.09797297297297297
B08CZZV6R5,"1800 Fitted Sheet 21"" Deep",Queen,Aqua,47.94,23.97,25,25,2,1,0.08,0.04,0.04
B01ETTDYPK,1800 Flat Sheet,Twin,White,47.91,287.46,14,22,3,18,0.21428571428571427,0.8181818181818182,-0.6038961038961039
B01MY7SKC2,1800 Bed Sheets,Split King,Brown,46.97,46.97,18,15,1,1,0.05555555555555555,0.06666666666666667,-0.011111111111111113
B0DGQPY788,1800 Bed Sheets,Split King,Oxford Stripe Hazy Lilac,46.97,93.94,27,30,1,2,0.037037037037037035,0.06666666666666667,-0.02962962962962963
B01MR5L532,1800 Bed Sheets,Split King,Lavender,46.97,93.94,39,37,1,2,0.02564102564102564,0.05405405405405406,-0.028413028413028417
B0CLYCPG5T,1800 Bed Sheets,Split King,Burgundy,46.97,46.97,14,13,1,1,0.07142857142857142,0.07692307692307693,-0.005494505494505503
B0CNS1M85H,1800 Bed Sheets,Split King,Blue Nova,46.97,46.97,29,26,1,1,0.034482758620689655,0.038461538461538464,-0.003978779840848809
B0DGQRP22Y,1800 Bed Sheets,Split King,Mineral Gray,46.97,0.0,47,59,1,0,0.02127659574468085,0.0,0.02127659574468085
B01MT8MY31,1800 Bed Sheets,Split King,Black,46.97,46.97,12,15,1,1,0.08333333333333333,0.06666666666666667,0.016666666666666663
B01MR5KTCB,1800 Bed Sheets,Split King,Beige,46.97,281.82,50,49,2,6,0.04,0.12244897959183673,-0.08244897959183672
B0822XCWY1,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Navy Blue,45.97,229.85,27,39,1,5,0.037037037037037035,0.1282051282051282,-0.09116809116809116
B08BZY4TYY,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Emerald Green,45.97,137.91,32,53,1,3,0.03125,0.05660377358490566,-0.02535377358490566
B08BZX45CN,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Tan,45.97,91.94,47,45,1,2,0.02127659574468085,0.044444444444444446,-0.023167848699763596
B08D11KZP7,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Coral,45.97,0.0,29,29,1,0,0.034482758620689655,0.0,0.034482758620689655
B0822WHWRZ,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Spa Blue,45.97,229.85,54,50,1,5,0.018518518518518517,0.1,-0.08148148148148149
B0B2Q3NLYP,1800 Bedskirt,King,Golden Ivory,45.94,160.79,85,89,2,7,0.023529411764705882,0.07865168539325842,-0.05512227362855254
B0822Y5XHB,1800 Bedskirt,King,Gray,45.94,68.91,19,30,2,3,0.10526315789473684,0.1,0.005263157894736831
B0822Z37LB,1800 Bedskirt,Cal King,Light Gray,45.94,22.97,23,19,2,1,0.08695652173913043,0.05263157894736842,0.034324942791762014
B09NC6DWPT,Mattress Pads Waterproof,"California King 21""",White,45.46,0.0,17,5,2,0,0.11764705882352941,0.0,0.11764705882352941
B00O35D0YQ,1800 Bed Sheets,California King,Brick Red,44.97,44.97,22,10,1,1,0.045454545454545456,0.1,-0.05454545454545455
B0DGQQNZWS,1800 Bed Sheets,California King,Oxford Stripe Hazy Lilac,44.97,0.0,22,25,1,0,0.045454545454545456,0.0,0.045454545454545456
B0CNRY813X,1800 Bed Sheets,California King,Blue Nova,44.97,224.85,36,52,1,5,0.027777777777777776,0.09615384615384616,-0.06837606837606838
B08CZYNG76,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Spa Mint,44.97,44.97,73,102,1,1,0.0136986301369863,0.00980392156862745,0.0038947085683588498
B0D7J7269X,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Beige,44.97,0.0,10,9,1,0,0.1,0.0,0.1
B01DN0AYFY,1800 Bed Sheets,California King,Blue Hydrangea,44.97,404.73,64,97,1,9,0.015625,0.09278350515463918,-0.07715850515463918
B0CYCP3H4R,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Blue Nova,44.97,44.97,35,22,1,1,0.02857142857142857,0.045454545454545456,-0.016883116883116885
B08RZDLTVV,1800 Bed Sheets,California King,Blush Pink,44.97,44.97,60,62,1,1,0.016666666666666666,0.016129032258064516,0.0005376344086021508
B0BMW8ZDS9,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Blush Pink,44.97,44.97,10,8,1,1,0.1,0.125,-0.024999999999999994
B0CYCQ8YLN,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,White,44.97,178.08,25,21,1,4,0.04,0.19047619047619047,-0.15047619047619046
B0D7J4XVRX,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Spa Mint,44.97,0.0,14,10,1,0,0.07142857142857142,0.0,0.07142857142857142
B07R6TBBCQ,1800 Bed Sheets,California King,Laced Sky Blue,44.97,134.91,75,66,1,3,0.013333333333333334,0.045454545454545456,-0.03212121212121212
B0BMW6RRP6,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Pinstripe Gray,44.97,224.85,34,37,1,5,0.029411764705882353,0.13513513513513514,-0.10572337042925278
B0DGQRMQ24,1800 Bed Sheets,California King,Oxford Stripe Blue Nova,44.97,0.0,17,19,1,0,0.058823529411764705,0.0,0.058823529411764705
B0822W2CT7,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Royal Blue,44.97,89.94,23,24,1,2,0.043478260869565216,0.08333333333333333,-0.03985507246376811
B0822XDH17,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Black,44.97,134.91,14,16,1,3,0.07142857142857142,0.1875,-0.11607142857142858
B0822WKWYQ,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Gray,44.97,0.0,45,20,1,0,0.022222222222222223,0.0,0.022222222222222223
B08BZWQYW7,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Tan,44.97,89.94,26,13,1,2,0.038461538461538464,0.15384615384615385,-0.11538461538461539
B0822WX2RK,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Navy Blue,44.97,0.0,10,0,1,0,0.1,,
B07BKMZ5YD,1800 Bed Sheets,California King,Spa Blue,44.97,269.82,59,80,1,6,0.01694915254237288,0.075,-0.05805084745762712
B08CZYST4Y,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Purple,44.97,89.94,25,14,1,2,0.04,0.14285714285714285,-0.10285714285714284
B0BMW8WYMQ,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Laced Sky Blue,44.97,0.0,18,26,1,0,0.05555555555555555,0.0,0.05555555555555555
B0CYCRQ87P,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Spa Blue,44.97,0.0,16,9,1,0,0.0625,0.0,0.0625
B0CLYBFG6K,1800 Bed Sheets,California King,Taupe,44.97,44.97,16,24,1,1,0.0625,0.041666666666666664,0.020833333333333336
B0822W37GB,1800 Pillow Shams 2 piece,King,Spa Blue,44.910000000000004,29.94,37,40,3,2,0.08108108108108109,0.05,0.031081081081081083
B0822TX6QS,1800 Pillow Shams 2 piece,King,White,44.910000000000004,44.910000000000004,16,22,3,3,0.1875,0.13636363636363635,0.051136363636363646
B08CZYSCZ9,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Coral,44.07,0.0,15,9,1,0,0.06666666666666667,0.0,0.06666666666666667
B01N6H22Z5,Cotton Flannel Sheet Set 160GSM,Twin XL,Gray,43.97,175.88,36,38,1,4,0.027777777777777776,0.10526315789473684,-0.07748538011695906
B0BTZ5F2C9,1800 Bed Sheet Set 6 PIECE,Queen,Brown,43.97,87.94,22,26,1,2,0.045454545454545456,0.07692307692307693,-0.03146853146853147
B01N5FLSQY,Cotton Flannel Sheet Set 160GSM,Twin XL,Sage,43.97,87.94,44,29,1,2,0.022727272727272728,0.06896551724137931,-0.04623824451410658
B0BTZ45457,1800 Bed Sheet Set 6 PIECE,Queen,Golden Ivory,43.97,131.91,60,65,1,3,0.016666666666666666,0.046153846153846156,-0.02948717948717949
B0BTZ6C597,1800 Bed Sheet Set 6 PIECE,Queen,Emerald Green,43.97,0.0,29,20,1,0,0.034482758620689655,0.0,0.034482758620689655
B01N9HT70M,Cotton Flannel Sheet Set 160GSM,Twin XL,Navy,43.97,43.97,4,7,1,1,0.25,0.14285714285714285,0.10714285714285715
B0822VY3C6,"1800 Fitted Sheet 21"" Deep",Full,Beige,43.94,21.97,13,16,2,1,0.15384615384615385,0.0625,0.09134615384615385
B01ES3NA74,1800 Fitted Sheet,King,Light Gray,43.94,21.97,27,19,2,1,0.07407407407407407,0.05263157894736842,0.021442495126705652
B01ES3NEQQ,1800 Fitted Sheet,King,Lavender,43.94,0.0,8,9,2,0,0.25,0.0,0.25
B0822VNB18,"1800 Fitted Sheet 21"" Deep",Full,Black,43.94,0.0,12,10,2,0,0.16666666666666666,0.0,0.16666666666666666
B08TRPNC1C,1800 Fitted Sheet,King,Teal,43.94,21.97,9,9,2,1,0.2222222222222222,0.1111111111111111,0.1111111111111111
B08TRRPSM9,1800 Fitted Sheet,California King,Teal,43.94,0.0,2,1,2,0,1.0,0.0,1.0
B01ES3NWY0,1800 Fitted Sheet,King,Spa Mint,43.94,0.0,22,28,2,0,0.09090909090909091,0.0,0.09090909090909091
B08TRRF1JN,1800 Fitted Sheet,King,Golden Ivory,43.94,43.94,14,18,2,2,0.14285714285714285,0.1111111111111111,0.031746031746031744
B01ES3NCYK,1800 Fitted Sheet,King,Black,43.94,43.94,4,6,2,2,0.5,0.3333333333333333,0.16666666666666669
B0892N7BGH,1800 Fitted Sheet,King,Spa Blue,43.94,0.0,14,9,2,0,0.14285714285714285,0.0,0.14285714285714285
B0CNRYW1JW,1800 Bed Sheets,King,Pistachio,42.97,386.73,251,257,1,9,0.00398406374501992,0.03501945525291829,-0.031035391507898368
B0822XZ4VD,1800 Bedskirt,Queen,Brick Red,41.94,0.0,20,13,2,0,0.1,0.0,0.1
B01ES3MJ3U,1800 Fitted Sheet,Queen,Spa Mint,39.94,99.85,16,28,2,5,0.125,0.17857142857142858,-0.053571428571428575
B0892PJN9C,1800 Flat Sheet,King,Spa Blue,39.94,0.0,11,9,2,0,0.18181818181818182,0.0,0.18181818181818182
B08TRPRMH9,1800 Fitted Sheet,Queen,Teal,39.94,0.0,14,7,2,0,0.14285714285714285,0.0,0.14285714285714285
B01ETTH802,1800 Flat Sheet,California King,Beige,39.94,0.0,13,7,2,0,0.15384615384615385,0.0,0.15384615384615385
B01ETTH5H8,1800 Flat Sheet,California King,White,39.94,79.88,24,26,2,4,0.08333333333333333,0.15384615384615385,-0.07051282051282053
B01ES3L9GS,1800 Fitted Sheet,Queen,Navy Blue,39.94,99.85,13,14,2,5,0.15384615384615385,0.35714285714285715,-0.2032967032967033
B01ES3LNSC,1800 Fitted Sheet,Queen,Purple,39.94,39.94,11,7,2,2,0.18181818181818182,0.2857142857142857,-0.10389610389610388
B0892Q7ZKV,1800 Fitted Sheet,Queen,Spa Blue,39.94,39.94,20,21,2,2,0.1,0.09523809523809523,0.004761904761904773
B0822YHVQ4,1800 Bedskirt,Twin XL,Royal Blue,39.94,39.94,10,8,2,2,0.2,0.25,-0.04999999999999999
B0B2Q6VD38,1800 Bedskirt,Twin XL,Golden Ivory,39.94,59.91,24,35,2,3,0.08333333333333333,0.08571428571428572,-0.0023809523809523864
B01ES3M7U0,1800 Fitted Sheet,Queen,Blue Hydrangea,39.94,0.0,16,17,2,0,0.125,0.0,0.125
B0822YXV1M,1800 Bedskirt,Twin,Light Gray,39.94,0.0,14,3,2,0,0.14285714285714285,0.0,0.14285714285714285
B01ES3MBEM,1800 Fitted Sheet,Queen,Emerald Green,39.94,0.0,15,14,2,0,0.13333333333333333,0.0,0.13333333333333333
B0BTZ4QWHW,1800 Bed Sheet Set 6 PIECE,Full,Blush Pink,38.97,77.94,14,21,1,2,0.07142857142857142,0.09523809523809523,-0.023809523809523808
B0BTZ2SYMM,1800 Bed Sheet Set 6 PIECE,Full,Lavender,38.97,0.0,11,17,1,0,0.09090909090909091,0.0,0.09090909090909091
B0BTZ6HL5H,1800 Bed Sheet Set 6 PIECE,Full,Coral,38.97,38.97,9,6,1,1,0.1111111111111111,0.16666666666666666,-0.05555555555555555
B0BTZ6JY57,1800 Bed Sheet Set 6 PIECE,Full,Golden Ivory,38.97,0.0,13,13,1,0,0.07692307692307693,0.0,0.07692307692307693
B0BTZ4XGNW,1800 Bed Sheet Set 6 PIECE,Full,Blue Hydrangea,38.97,0.0,13,6,1,0,0.07692307692307693,0.0,0.07692307692307693
B0BTZ5LJPR,1800 Bed Sheet Set 6 PIECE,Full,Beige,38.19,0.0,16,14,1,0,0.0625,0.0,0.0625
B0BTZ6WFRX,1800 Bed Sheet Set 6 PIECE,Full,Light Gray,38.19,116.91,16,8,1,3,0.0625,0.375,-0.3125
B0BTZ86L2X,1800 Bed Sheet Set 6 PIECE,Twin XL,Gray,37.97,0.0,18,10,1,0,0.05555555555555555,0.0,0.05555555555555555
B0BTZ45V1H,1800 Bed Sheet Set 6 PIECE,Twin XL,Lavender,37.97,0.0,10,5,1,0,0.1,0.0,0.1
B0BTZ47QWS,1800 Bed Sheet Set 6 PIECE,Twin XL,Black,37.97,0.0,11,12,1,0,0.09090909090909091,0.0,0.09090909090909091
B0BTZ5WFGR,1800 Bed Sheet Set 6 PIECE,Twin,Beige,37.97,75.94,10,5,1,2,0.1,0.4,-0.30000000000000004
B0BTZ6P63N,1800 Bed Sheet Set 6 PIECE,Twin XL,Purple,37.97,0.0,9,2,1,0,0.1111111111111111,0.0,0.1111111111111111
B0DGQQY3LX,1800 Bed Sheets,Full,Oxford Stripe Hazy Lilac,37.97,37.97,100,68,1,1,0.01,0.014705882352941176,-0.004705882352941176
B00O35DMNU,1800 Bed Sheets,Full,Brick Red,37.97,75.94,52,41,1,2,0.019230769230769232,0.04878048780487805,-0.02954971857410882
B0BTZ4YX76,1800 Bed Sheet Set 6 PIECE,Twin XL,Aqua,37.97,0.0,20,15,1,0,0.05,0.0,0.05
B0BTZ6VF2T,1800 Bed Sheet Set 6 PIECE,Twin,Black,37.97,0.0,8,7,1,0,0.125,0.0,0.125
B0BTZ74CPX,1800 Bed Sheet Set 6 PIECE,Twin,Blue Hydrangea,37.97,113.91,6,12,1,3,0.16666666666666666,0.25,-0.08333333333333334
B0BTZ7KXB3,1800 Bed Sheet Set 6 PIECE,Twin,Aqua,37.97,0.0,5,4,1,0,0.2,0.0,0.2
B01ES3MNCM,1800 Fitted Sheet,Twin XL,Navy Blue,37.94,0.0,4,4,2,0,0.5,0.0,0.5
B01ES3LOBI,1800 Fitted Sheet,Twin,Purple,37.94,0.0,3,2,2,0,0.6666666666666666,0.0,0.6666666666666666
B01ETTEEWW,1800 Flat Sheet,Queen,Light Gray,37.94,37.94,5,14,2,2,0.4,0.14285714285714285,0.2571428571428572
B01ES3NGTQ,1800 Fitted Sheet,Twin XL,Blue Hydrangea,37.94,0.0,8,2,2,0,0.25,0.0,0.25
B01ES3OFDM,1800 Fitted Sheet,Full,Light Gray,37.94,18.97,16,11,2,1,0.125,0.09090909090909091,0.03409090909090909
B08TRQQR3C,1800 Fitted Sheet,Twin,Golden Ivory,37.94,0.0,4,8,2,0,0.5,0.0,0.5
B01ETTFFJI,1800 Flat Sheet,Queen,Spa Mint,37.94,0.0,12,9,2,0,0.16666666666666666,0.0,0.16666666666666666
B01ETTDUW2,1800 Flat Sheet,Queen,Gray,37.94,0.0,9,7,2,0,0.2222222222222222,0.0,0.2222222222222222
