asin,collection,size,color,sales,prior_sales,sessions,prior_sessions,units,prior_units,conversion,prior_conversion,conversion_change_pp,sales_delta,sales_wow
B08RZC9FZ7,1800 Bed Sheets,Twin XL,Teal,209.82,139.88,46,50,6,4,0.13043478260869565,0.08,0.05043478260869565,69.94,0.5
B01DN0A1PM,1800 Bed Sheets,Twin,Spa Mint,209.82,244.79,110,113,6,7,0.05454545454545454,0.061946902654867256,-0.007401448109412713,-34.97,-0.14285714285714285
B01DN0A2F6,1800 Bed Sheets,Twin,Yellow,209.82,174.85,66,65,6,5,0.09090909090909091,0.07692307692307693,0.013986013986013984,34.97,0.2
B0CNRZ31Y6,1800 Bed Sheets,Twin XL,Terracotta,209.82,34.97,38,40,6,1,0.15789473684210525,0.025,0.13289473684210526,174.85,5.0
B00O35D05A,1800 Bed Sheets,Twin,Navy Blue,209.82,209.82,43,40,6,6,0.13953488372093023,0.15,-0.010465116279069764,0.0,0.0
B08V8T4J6N,1800 Bed Sheets,RV / Short Queen,Beige,209.82,174.85,47,53,6,5,0.1276595744680851,0.09433962264150944,0.033319951826575656,34.97,0.2
B08RZCQN3D,1800 Bed Sheets,Twin XL,Sage,209.82,384.66999999999996,121,103,6,11,0.049586776859504134,0.10679611650485436,-0.05720933964535023,-174.84999999999997,-0.45454545454545453
B07RBZ25P3,1800 Bed Sheets,Twin XL,Laced Sky Blue,209.82,244.79,105,102,6,7,0.05714285714285714,0.06862745098039216,-0.011484593837535022,-34.97,-0.14285714285714285
B0822V7SL6,1800 Pillow Shams 2 piece,Standard,Blue Hydrangea,209.57999999999998,104.79,158,130,14,7,0.08860759493670886,0.05384615384615385,0.03476144109055501,104.78999999999998,0.9999999999999998
B0CNRYK9MC,1800 Bed Sheets,Twin,Blue Nova,209.12,69.94,63,65,6,2,0.09523809523809523,0.03076923076923077,0.06446886446886446,139.18,1.9899914212181873
B01ES3NVCI,1800 Fitted Sheet,Full,White,208.67,189.7,44,46,11,10,0.25,0.21739130434782608,0.03260869565217392,18.97,0.1
B07R5VNM7R,1800 Bed Sheets,Twin,Pinstripe Gray,208.42,349.7,65,91,10,10,0.15384615384615385,0.10989010989010989,0.043956043956043966,-141.28,-0.4040034315127252
B08CZY4RXL,1800 Bed Sheet Set With DEEP Fitted Sheet,King,Purple,207.88,363.78999999999996,84,90,4,7,0.047619047619047616,0.07777777777777778,-0.030158730158730163,-155.90999999999997,-0.42857142857142855
B0822W883H,1800 Bed Sheet Set With DEEP Fitted Sheet,King,Royal Blue,207.88,155.91,85,79,4,3,0.047058823529411764,0.0379746835443038,0.009084139985107965,51.97,0.3333333333333333
B0822W5J5M,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Gray,207.88,311.82,83,69,4,6,0.04819277108433735,0.08695652173913043,-0.03876375065479308,-103.94,-0.3333333333333333
B0822V4YX9,"1800 Fitted Sheet 21"" Deep",King,Gray,207.76,51.94,25,27,8,2,0.32,0.07407407407407407,0.24592592592592594,155.82,3.0
B0822WGD4S,"1800 Fitted Sheet 21"" Deep",King,White,207.76,363.58,193,147,8,14,0.04145077720207254,0.09523809523809523,-0.05378731803602269,-155.82,-0.42857142857142855
B0822ZK6VY,1800 Bedskirt,King,Blue Hydrangea,206.73,160.79,84,83,9,7,0.10714285714285714,0.08433734939759036,0.02280550774526678,45.94,0.2857142857142857
B08CZY1XL7,1800 Bed Sheet Set With DEEP Fitted Sheet,Queen,Coral,199.88,399.76,109,103,4,8,0.03669724770642202,0.07766990291262135,-0.04097265520619933,-199.88,-0.5
B08BZWGHRB,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Tan,199.88,149.91,57,54,4,3,0.07017543859649122,0.05555555555555555,0.014619883040935672,49.97,0.3333333333333333
B0822XLS97,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Blue Hydrangea,199.88,199.88,39,45,4,4,0.10256410256410256,0.08888888888888889,0.013675213675213668,0.0,0.0
B0822Y8RZ1,1800 Bedskirt,Twin,White,199.7,19.97,47,43,10,1,0.2127659574468085,0.023255813953488372,0.18951014349332013,179.73,9.0
B0822XRHJV,1800 Bedskirt,Twin XL,Navy Blue,199.7,279.58,74,51,10,14,0.13513513513513514,0.27450980392156865,-0.1393746687864335,-79.88,-0.2857142857142857
B07J3SXSLT,Cotton Flannel Sheet Set 180GSM,King,Gray,197.91,0.0,34,39,3,0,0.08823529411764706,0.0,0.08823529411764706,197.91,
B014MVUCCI,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Lavender,197.67,197.67,28,25,11,11,0.39285714285714285,0.44,-0.04714285714285715,0.0,0.0
B08TRN118H,1800 Pillowcase Set 2 pc,Set of 2 King Size,Golden Ivory,197.67,71.88,30,25,11,4,0.36666666666666664,0.16,0.20666666666666664,125.78999999999999,1.75
B0822TXPDR,1800 Pillow Shams 2 piece,King,Blue Hydrangea,194.61,194.60999999999999,69,60,14,13,0.2028985507246377,0.21666666666666667,-0.01376811594202898,2.842170943040401e-14,1.4604444494324036e-16
B0BTZ5QZ4J,1800 Bed Sheet Set 6 PIECE,Twin XL,Blue Hydrangea,189.85,113.91,24,19,5,3,0.20833333333333334,0.15789473684210525,0.05043859649122809,75.94,0.6666666666666666
B00O35DMNU,1800 Bed Sheets,Full,Brick Red,189.85,151.88,63,57,5,4,0.07936507936507936,0.07017543859649122,0.009189640768588136,37.97,0.25
B0BTZ47QWS,1800 Bed Sheet Set 6 PIECE,Twin XL,Black,189.85,37.97,21,5,5,1,0.23809523809523808,0.2,0.03809523809523807,151.88,4.0
B0BTZ86L2X,1800 Bed Sheet Set 6 PIECE,Twin XL,Gray,189.85,75.94,21,12,5,2,0.23809523809523808,0.16666666666666666,0.07142857142857142,113.91,1.5
B01DN0AFSU,1800 Bed Sheets,Full,Yellow,189.85,227.82,178,196,5,6,0.028089887640449437,0.030612244897959183,-0.0025223572575097455,-37.97,-0.16666666666666666
B08CZZMK9Q,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Spa Mint,183.88,275.82,56,89,4,6,0.07142857142857142,0.06741573033707865,0.004012841091492775,-91.94,-0.3333333333333333
B0BMWBCR3Y,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Pinstripe Gray,183.88,459.7,72,84,4,10,0.05555555555555555,0.11904761904761904,-0.06349206349206349,-275.82,-0.6
B0822Z2JQL,1800 Bedskirt,Cal King,Beige,183.76,229.7,85,105,8,10,0.09411764705882353,0.09523809523809523,-0.0011204481792717047,-45.94,-0.2
B0CLYBFG6K,1800 Bed Sheets,California King,Taupe,179.88,0.0,24,21,4,0,0.16666666666666666,0.0,0.16666666666666666,179.88,
B0112XOJJQ,1800 Bed Sheets,California King,Tan,179.88,268.91999999999996,66,73,4,6,0.06060606060606061,0.0821917808219178,-0.021585720215857196,-89.03999999999996,-0.3311021865238732
B00O35DOT2,1800 Bed Sheets,California King,Beige,179.88,134.91,48,63,4,3,0.08333333333333333,0.047619047619047616,0.03571428571428571,44.97,0.3333333333333333
B00RKHWU2W,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Aqua,179.7,143.76,34,24,10,8,0.29411764705882354,0.3333333333333333,-0.039215686274509776,35.94,0.25
B01DN0B728,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Emerald Green,179.7,125.78999999999999,39,34,10,7,0.2564102564102564,0.20588235294117646,0.05052790346907993,53.91,0.42857142857142855
B07M5MCW2R,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Spa Blue,179.7,233.60999999999999,74,69,10,13,0.13513513513513514,0.18840579710144928,-0.05327066196631414,-53.91,-0.23076923076923078
B00RKHXH42,1800 Pillowcase Set 2 pc,Set of 2 King Size,Gold,179.7,71.88,37,28,10,4,0.2702702702702703,0.14285714285714285,0.12741312741312744,107.82,1.5
B01LZP8460,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Paisley Gray,179.7,107.82,64,72,10,6,0.15625,0.08333333333333333,0.07291666666666667,71.88,0.6666666666666666
B00ZSHJ0TM,1800 Bed Sheets,California King,Striped Gray/Silver,178.98000000000002,89.94,62,70,4,2,0.06451612903225806,0.02857142857142857,0.035944700460829496,89.04000000000002,0.9899933288859242
B07X4X6YT7,Cotton Flannel Sheet Set 180GSM,Queen,Light Gray Plaid,176.91,0.0,18,26,3,0,0.16666666666666666,0.0,0.16666666666666666,176.91,
B0CYCP355Y,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Navy Blue,176.91,58.97,23,10,3,1,0.13043478260869565,0.1,0.030434782608695643,117.94,2.0
B0CYCS32SP,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Spa Blue,176.91,0.0,29,36,3,0,0.10344827586206896,0.0,0.10344827586206896,176.91,
B0D7F2C7W1,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Spa Mint,176.91,117.94,37,47,3,2,0.08108108108108109,0.0425531914893617,0.038527889591719384,58.97,0.5
B01N6H23WO,Cotton Flannel Sheet Set 160GSM,Twin,Sage,175.88,43.97,14,9,4,1,0.2857142857142857,0.1111111111111111,0.1746031746031746,131.91,3.0
B0BTZ45457,1800 Bed Sheet Set 6 PIECE,Queen,Golden Ivory,175.88,219.85,70,66,4,5,0.05714285714285714,0.07575757575757576,-0.01861471861471862,-43.97,-0.2
B0CYCPG2PK,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Light Gray,175.73,58.97,25,20,3,1,0.12,0.05,0.06999999999999999,116.75999999999999,1.979989825334916
B07MS7NX3D,1800 Duvet Cover Set,Queen,Light Gray,174.85,34.97,43,37,5,1,0.11627906976744186,0.02702702702702703,0.08925204274041483,139.88,4.0
B01CYLCGFO,1800 Bed Sheets,Twin XL,Paisley Gray,174.85,69.94,74,71,5,2,0.06756756756756757,0.028169014084507043,0.039398553483060525,104.91,1.5
B01DN0A8L4,1800 Bed Sheets,Twin XL,Yellow,174.85,209.82,66,93,5,6,0.07575757575757576,0.06451612903225806,0.011241446725317697,-34.97,-0.16666666666666666
B0CLYC7DLL,1800 Bed Sheets,King,Burgundy,171.88,472.66999999999996,88,93,4,11,0.045454545454545456,0.11827956989247312,-0.07282502443792767,-300.78999999999996,-0.6363636363636364
B0BTZ6DDNN,1800 Bed Sheet Set 6 PIECE,Queen,Sage,171.48,131.91,41,43,4,3,0.0975609756097561,0.06976744186046512,0.027793533749290986,39.56999999999999,0.29997725722083235
B013FJJQPM,1800 Bed Sheets,King,Royal Blue,171.02,300.78999999999996,176,207,4,7,0.022727272727272728,0.033816425120772944,-0.011089152393500216,-129.76999999999995,-0.4314305661757371
B08TRP6QMS,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Blush Pink,161.37,143.76,54,51,9,8,0.16666666666666666,0.1568627450980392,0.009803921568627444,17.610000000000014,0.1224958263772956
B01DN0BH0K,1800 Pillowcase Set 2 pc,Set of 2 King Size,Spa Mint,161.36999999999998,53.91,35,35,9,3,0.2571428571428571,0.08571428571428572,0.1714285714285714,107.45999999999998,1.9933222036727878
B01ETTDYPK,1800 Flat Sheet,Twin,White,159.7,47.910000000000004,15,16,10,3,0.6666666666666666,0.1875,0.47916666666666663,111.78999999999999,2.333333333333333
B0BTZ51FTP,1800 Bed Sheet Set 6 PIECE,King,Gray,157.85,105.94,29,35,3,2,0.10344827586206896,0.05714285714285714,0.04630541871921182,51.91,0.4899943364168397
B07X3WM444,Cotton Flannel Sheet Set 160GSM,Queen,Light Blue Plaid,155.91,0.0,25,20,3,0,0.12,0.0,0.12,155.91,
B08CZYZSGG,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Paisley Gray,155.91,51.97,82,77,3,1,0.036585365853658534,0.012987012987012988,0.023598352866645547,103.94,2.0
B08CZZ9XPC,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Spa Mint,155.91,103.94,87,102,3,2,0.034482758620689655,0.0196078431372549,0.014874915483434753,51.97,0.5
B0822X5BGN,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Navy Blue,155.91,51.97,30,31,3,1,0.1,0.03225806451612903,0.06774193548387097,103.94,2.0
B08CZY4WCP,1800 Bed Sheet Set With DEEP Fitted Sheet,King,Coral,155.91,51.97,92,101,3,1,0.03260869565217391,0.009900990099009901,0.02270770555316401,103.94,2.0
B0BMWCRXGG,1800 Bed Sheet Set With DEEP Fitted Sheet,King,Blush Pink,155.91,103.94,179,240,3,2,0.01675977653631285,0.008333333333333333,0.008426443202979516,51.97,0.5
B0CNRXQRJP,1800 Bed Sheets,Full,Pistachio,151.88,189.09,130,123,4,5,0.03076923076923077,0.04065040650406504,-0.009881175734834269,-37.21000000000001,-0.19678459992596123
B0BTZ5BY6R,1800 Bed Sheet Set 6 PIECE,Twin XL,Light Gray,151.88,75.94,21,10,4,2,0.19047619047619047,0.2,-0.009523809523809545,75.94,1.0
B08BZVYQ96,1800 Bed Sheet Set With DEEP Fitted Sheet,Queen,Emerald Green,149.91,349.78999999999996,186,153,3,7,0.016129032258064516,0.0457516339869281,-0.029622601728863586,-199.87999999999997,-0.5714285714285714
B0822X11FD,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Navy Blue,149.91,49.97,23,20,3,1,0.13043478260869565,0.05,0.08043478260869565,99.94,2.0
B08BZW5JLC,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Aqua,149.91,49.97,32,31,3,1,0.09375,0.03225806451612903,0.06149193548387097,99.94,2.0
B0822WJHV4,1800 Bed Sheet Set With DEEP Fitted Sheet,Queen,Royal Blue,149.91,99.94,94,100,3,2,0.031914893617021274,0.02,0.011914893617021274,49.97,0.5
B0CYCPKTKS,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Sky Blue,149.91,49.97,27,31,4,1,0.14814814814814814,0.03225806451612903,0.11589008363201911,99.94,2.0
B0D7JFX2WC,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Spa Mint,147.91,49.97,33,40,3,1,0.09090909090909091,0.025,0.06590909090909092,97.94,1.9599759855913548
B07MHRNH3W,1800 Duvet Cover Set,King,Light Gray,147.88,73.94,29,24,4,2,0.13793103448275862,0.08333333333333333,0.05459770114942529,73.94,1.0
B0822ZSBN1,1800 Bedskirt,Queen,Light Gray,146.79,188.73,256,182,7,10,0.02734375,0.054945054945054944,-0.027601304945054944,-41.94,-0.2222222222222222
B0B2Q3FF48,1800 Bedskirt,Queen,Golden Ivory,146.79,125.82,93,121,7,6,0.07526881720430108,0.049586776859504134,0.025682040344796944,20.97,0.16666666666666666
B07MMZ7VNL,1800 Pillowcase Set 2 pc,Set of 2 King Size,Spa Blue,143.76,125.78999999999999,35,21,8,7,0.22857142857142856,0.3333333333333333,-0.10476190476190475,17.97,0.14285714285714285
B00RKHX5CQ,1800 Pillowcase Set 2 pc,Set of 2 King Size,Beige,143.76,233.60999999999999,26,40,8,13,0.3076923076923077,0.325,-0.0173076923076923,-89.85,-0.38461538461538464
B014MVUFAM,1800 Pillowcase Set 2 pc,Set of 2 King Size,Black,143.76,71.88,15,13,8,4,0.5333333333333333,0.3076923076923077,0.22564102564102562,71.88,1.0
B08RZG1KTW,1800 Bed Sheets,Split King,Golden Ivory,140.91,93.94,62,78,3,2,0.04838709677419355,0.02564102564102564,0.022746071133167907,46.97,0.5
B01MY7SCEE,1800 Bed Sheets,Split King,Gray,140.91,234.85,32,72,3,5,0.09375,0.06944444444444445,0.024305555555555552,-93.94,-0.4
B08RZDTTWQ,1800 Bed Sheets,Split King,Sage,140.91,93.94,101,112,3,2,0.0297029702970297,0.017857142857142856,0.011845827439886845,46.97,0.5
B07BKMKJKQ,1800 Bed Sheets,Split King,Spa Blue,140.91,46.97,67,68,3,1,0.04477611940298507,0.014705882352941176,0.030070237050043896,93.94,2.0
B01MT8NMIM,1800 Bed Sheets,Split King,Aqua,139.97,93.94,70,66,3,2,0.04285714285714286,0.030303030303030304,0.012554112554112554,46.03,0.48999361294443267
B07J3TFC6H,Cotton Flannel Sheet Set 180GSM,California King,White,139.94,69.97,11,5,2,1,0.18181818181818182,0.2,-0.018181818181818188,69.97,1.0
B0DGQQR6R8,1800 Bed Sheets,Twin XL,Oxford Stripe Sage,139.88,69.94,76,64,4,2,0.05263157894736842,0.03125,0.021381578947368418,69.94,1.0
B00O35D9LA,1800 Bed Sheets,Twin,Brick Red,139.88,69.94,35,37,4,2,0.11428571428571428,0.05405405405405406,0.060231660231660225,69.94,1.0
B08RZCTQKF,1800 Bed Sheets,Twin,Teal,139.88,34.97,61,70,4,1,0.06557377049180328,0.014285714285714285,0.051288056206089,104.91,3.0
B0CNRYNKYC,1800 Bed Sheets,Twin XL,Blue Nova,139.88,279.76,107,110,4,8,0.037383177570093455,0.07272727272727272,-0.03534409515717927,-139.88,-0.5
B0CNRYJ8QB,1800 Bed Sheets,RV / Short Queen,Terracotta,139.88,69.94,21,15,4,2,0.19047619047619047,0.13333333333333333,0.057142857142857134,69.94,1.0
B07R8ZV5RP,1800 Bed Sheets,Twin,Laced Sky Blue,139.88,104.91,45,49,4,3,0.08888888888888889,0.061224489795918366,0.027664399092970526,34.97,0.3333333333333333
B0CLYCRY99,1800 Bed Sheets,Twin,Ivory,139.88,69.94,94,48,4,2,0.0425531914893617,0.041666666666666664,0.0008865248226950367,69.94,1.0
B00WAIGW9S,1800 Bed Sheets,Twin,Lavender,139.88,279.76,145,94,4,8,0.027586206896551724,0.0851063829787234,-0.05752017608217168,-139.88,-0.5
B08V93R9LN,1800 Bed Sheets,RV / Short Queen,Light Gray,139.88,384.66999999999996,65,86,4,11,0.06153846153846154,0.12790697674418605,-0.06636851520572451,-244.78999999999996,-0.6363636363636364
B01DN0A4DQ,1800 Bed Sheets,Twin XL,Emerald Green,139.88,69.94,68,52,4,2,0.058823529411764705,0.038461538461538464,0.02036199095022624,69.94,1.0
B082311FB2,1800 Bedskirt,Twin XL,Black,139.79,139.79,81,76,7,7,0.08641975308641975,0.09210526315789473,-0.0056855100714749834,0.0,0.0
B08BZWCLY2,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Lavender,137.91,0.0,45,54,3,0,0.06666666666666667,0.0,0.06666666666666667,137.91,
B0BMW97GJF,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Golden Ivory,137.91,183.88,87,98,3,4,0.034482758620689655,0.04081632653061224,-0.006333567909922587,-45.97,-0.25
B0BMW79MJQ,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Laced Sky Blue,137.91,45.97,50,68,3,1,0.06,0.014705882352941176,0.04529411764705882,91.94,2.0
B0822XW5PF,1800 Bedskirt,King,Spa Blue,137.82,160.79,53,48,6,7,0.11320754716981132,0.14583333333333334,-0.03262578616352202,-22.97,-0.14285714285714285
B08CZYSHDW,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Paisley Gray,134.91,0.0,32,32,3,0,0.09375,0.0,0.09375,134.91,
B07BKMZ5YD,1800 Bed Sheets,California King,Spa Blue,134.91,134.91,64,87,3,3,0.046875,0.034482758620689655,0.012392241379310345,0.0,0.0
B08BZY2D1D,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Aqua,134.91,134.91,54,45,3,3,0.05555555555555555,0.06666666666666667,-0.011111111111111113,0.0,0.0
B0CYCQ8YLN,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,White,134.91,44.97,26,19,3,1,0.11538461538461539,0.05263157894736842,0.06275303643724697,89.94,2.0
B0822WL4Z5,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Blue Hydrangea,134.91,89.94,23,35,3,2,0.13043478260869565,0.05714285714285714,0.07329192546583851,44.97,0.5
B01CYLCUAK,1800 Bed Sheets,California King,Paisley Gray,134.91,179.88,84,73,3,4,0.03571428571428571,0.0547945205479452,-0.01908023483365949,-44.97,-0.25
B0BMW6RRP6,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Pinstripe Gray,134.91,89.94,37,60,3,2,0.08108108108108109,0.03333333333333333,0.04774774774774775,44.97,0.5
B0BMW8WYMQ,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Laced Sky Blue,134.91,0.0,17,17,3,0,0.17647058823529413,0.0,0.17647058823529413,134.91,
B01DN0AZEE,1800 Bed Sheets,California King,Coral,134.91,44.97,40,38,3,1,0.075,0.02631578947368421,0.04868421052631579,89.94,2.0
B07R6TBBCQ,1800 Bed Sheets,California King,Laced Sky Blue,134.91,44.97,101,97,3,1,0.0297029702970297,0.010309278350515464,0.01939369194651424,89.94,2.0
B08CZXP1GG,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Paisley Gray,134.91,44.97,54,56,3,1,0.05555555555555555,0.017857142857142856,0.037698412698412696,89.94,2.0
B0BMW7914Q,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Golden Ivory,134.91,404.73,88,124,4,9,0.045454545454545456,0.07258064516129033,-0.02712609970674487,-269.82000000000005,-0.6666666666666667
B00SU0QUUQ,1800 Bed Sheets,California King,Light Gray,134.91,268.92,84,106,3,6,0.03571428571428571,0.05660377358490566,-0.02088948787061995,-134.01000000000002,-0.498326639892905
B0822W2CT7,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Royal Blue,134.91,134.91,21,24,3,3,0.14285714285714285,0.125,0.01785714285714285,0.0,0.0
B0822XD973,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Beige,134.91,89.94,42,44,3,2,0.07142857142857142,0.045454545454545456,0.02597402597402597,44.97,0.5
B0822YGP85,1800 Pillowcase Set 4 pc,Standard,Light Gray,134.46,0.0,34,18,5,0,0.14705882352941177,0.0,0.14705882352941177,134.46,
B01ES3N46G,1800 Fitted Sheet,Twin XL,Light Gray,132.79,75.88,26,29,7,4,0.2692307692307692,0.13793103448275862,0.1312997347480106,56.91,0.75
B01N6H22Z5,Cotton Flannel Sheet Set 160GSM,Twin XL,Gray,131.91,87.94,34,28,3,2,0.08823529411764706,0.07142857142857142,0.01680672268907564,43.97,0.5
B0BTZ81ZZK,1800 Bed Sheet Set 6 PIECE,Queen,Aqua,131.91,0.0,30,28,3,0,0.1,0.0,0.1,131.91,
B0BTZ4V7MT,1800 Bed Sheet Set 6 PIECE,Queen,Coral,131.91,43.97,32,23,3,1,0.09375,0.043478260869565216,0.050271739130434784,87.94,2.0
B0BTZ6J8CY,1800 Bed Sheet Set 6 PIECE,Queen,Spa Blue,131.91,131.91,40,44,3,3,0.075,0.06818181818181818,0.0068181818181818205,0.0,0.0
B0BTZ7DKC5,1800 Bed Sheet Set 6 PIECE,Queen,Beige,131.91,219.85,74,87,3,5,0.04054054054054054,0.05747126436781609,-0.01693072382727555,-87.94,-0.4
B0822WVBNY,"1800 Fitted Sheet 21"" Deep",Twin XL,White,131.82,43.94,33,27,6,2,0.18181818181818182,0.07407407407407407,0.10774410774410775,87.88,2.0
B0822WNDSS,"1800 Fitted Sheet 21"" Deep",King,Light Gray,129.85,155.82,38,27,5,6,0.13157894736842105,0.2222222222222222,-0.09064327485380116,-25.97,-0.16666666666666666
B0CNRYW1JW,1800 Bed Sheets,King,Pistachio,128.91,128.91,222,311,3,3,0.013513513513513514,0.00964630225080386,0.003867211262709655,0.0,0.0
B0CNRXX5TK,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Blue Nova,125.78999999999999,71.88,23,28,7,5,0.30434782608695654,0.17857142857142858,0.12577639751552797,53.91,0.75
B0CNRVZVMG,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Hazy Lilac,125.78999999999999,107.82,27,28,7,6,0.25925925925925924,0.21428571428571427,0.04497354497354497,17.97,0.16666666666666666
B01DG59M04,1800 Pillowcase Set 2 pc,Set of 2 King Size,Tan,125.78999999999999,125.78999999999999,13,16,7,7,0.5384615384615384,0.4375,0.10096153846153844,0.0,0.0
B081K6V8GD,Cotton Flannel Sheet Set 160GSM,California King,Sage,121.94,60.97,6,12,2,1,0.3333333333333333,0.08333333333333333,0.25,60.97,1.0
B0822W5CW8,"1800 Fitted Sheet 21"" Deep",Queen,Navy Blue,119.85,23.97,15,13,5,1,0.3333333333333333,0.07692307692307693,0.2564102564102564,95.88,4.0
B0CYCQPWXR,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Spa Blue,118.74000000000001,0.0,6,6,2,0,0.3333333333333333,0.0,0.3333333333333333,118.74000000000001,
B0CYCRZYN3,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Sage,117.94,176.91,36,26,2,3,0.05555555555555555,0.11538461538461539,-0.05982905982905984,-58.97,-0.3333333333333333
B0CYCMX1XX,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Gray,117.94,57.79,24,14,2,1,0.08333333333333333,0.07142857142857142,0.011904761904761904,60.15,1.0408375151410278
B0CYCSC4DD,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Emerald Green,117.94,176.91,13,15,2,3,0.15384615384615385,0.2,-0.046153846153846156,-58.97,-0.3333333333333333
B0CYCNWF94,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Taupe,117.94,0.0,24,18,2,0,0.08333333333333333,0.0,0.08333333333333333,117.94,
B01N6H24DP,Cotton Flannel Sheet Set 160GSM,King,Gray,117.94,0.0,9,8,2,0,0.2222222222222222,0.0,0.2222222222222222,117.94,
B0BTZ4HCRP,1800 Bed Sheet Set 6 PIECE,Full,Gray,116.91,38.97,14,13,3,1,0.21428571428571427,0.07692307692307693,0.13736263736263735,77.94,2.0
B0BTZ4QWHW,1800 Bed Sheet Set 6 PIECE,Full,Blush Pink,116.91,0.0,21,22,3,0,0.14285714285714285,0.0,0.14285714285714285,116.91,
B0BTZ6R4FW,1800 Bed Sheet Set 6 PIECE,Split King,Lavender,115.94,0.0,2,2,2,0,1.0,0.0,1.0,115.94,
B0BTZ6DW43,1800 Bed Sheet Set 6 PIECE,Split King,Blue Hydrangea,115.94,0.0,15,5,2,0,0.13333333333333333,0.0,0.13333333333333333,115.94,
B0823123JL,1800 Bedskirt,Cal King,Navy Blue,114.85,45.94,27,27,5,2,0.18518518518518517,0.07407407407407407,0.1111111111111111,68.91,1.5
B0DGQQYPRL,1800 Bed Sheets,Full,Oxford Stripe Sage,113.91,227.82,122,133,3,6,0.02459016393442623,0.045112781954887216,-0.020522618020460986,-113.91,-0.5
B0BTZ6GPMT,1800 Bed Sheet Set 6 PIECE,Twin XL,Brown,113.91,0.0,17,3,3,0,0.17647058823529413,0.0,0.17647058823529413,113.91,
B0822WCRPX,"1800 Fitted Sheet 21"" Deep",Full,White,109.85,43.94,28,24,5,2,0.17857142857142858,0.08333333333333333,0.09523809523809525,65.91,1.5
B0822W781G,"1800 Fitted Sheet 21"" Deep",Twin,Royal Blue,109.85,0.0,25,21,5,0,0.2,0.0,0.2,109.85,
B0822Y1CB6,1800 Pillowcase Set 4 pc,King,Blue Hydrangea,108.0,0.0,12,11,4,0,0.3333333333333333,0.0,0.3333333333333333,108.0,
B00RKHXDTG,1800 Pillowcase Set 2 pc,Set of 2 King Size,Aqua,107.82,107.46,17,11,6,6,0.35294117647058826,0.5454545454545454,-0.19251336898395716,0.35999999999999943,0.003350083752093797
B01DN0B6A6,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Coral,107.1,287.52,32,46,6,16,0.1875,0.34782608695652173,-0.16032608695652173,-180.42,-0.6275041736227045
B0BTZ6RFZL,1800 Bed Sheet Set 6 PIECE,King,Navy Blue,105.94,158.91,22,27,2,3,0.09090909090909091,0.1111111111111111,-0.020202020202020193,-52.97,-0.3333333333333333
B0BTZ5X2MF,1800 Bed Sheet Set 6 PIECE,King,Blush Pink,105.94,0.0,26,13,2,0,0.07692307692307693,0.0,0.07692307692307693,105.94,
